train-NumTrajs,LossAfter,Itr,train-MaxReturn,n_timesteps,ItrTime,train-MinReturn,LossBefore,Time,Time-SampleProc,Time-Sampling,train-AverageDiscountedReturn,Time-Optimization,train-StdReturn,train-AverageReturn,train-EnvExecTime,train-PolicyExecTime
100,-6.1217313,0,172.95089797190093,10000,28.50755524635315,-194.79155678193425,-0.008832138,28.507563591003418,0.054326534271240234,26.326817274093628,-12.257062347218556,2.125706911087036,99.37882133328159,-41.61909064033732,11.103674173355103,14.511574745178223
100,-0.1270105,1,209.7577073957128,20000,27.16204071044922,50.66083800476429,-0.0037894286,55.7743353843689,0.06031656265258789,25.49596929550171,90.68278621385811,1.604996681213379,31.599100644625462,151.20774746856887,10.88509488105774,13.920810222625732
100,-0.07654797,2,195.04256038881385,30000,27.012788772583008,117.4071733582413,0.026960583,82.85185670852661,0.06320691108703613,25.361246347427368,98.61671306348244,1.5873386859893799,18.441830218719346,167.89815257391066,10.946203470230103,13.725252389907837
100,-0.69694823,3,183.6011941781282,40000,27.004631757736206,133.53248463005716,0.003815091,109.92013740539551,0.06314778327941895,25.61841130256653,100.9593652964184,1.3218045234680176,9.017191883219187,172.48372633308335,11.085754156112671,13.83642840385437
100,-3.4272075,4,180.5798849740438,50000,27.02800416946411,148.84454777956412,0.0027030625,137.0083086490631,0.07463884353637695,25.79481863975525,98.95130964388649,1.1561834812164307,6.976572747888111,167.8024309785013,11.116271495819092,13.986639976501465
100,-13.947897,5,160.3546885669502,60000,27.312345266342163,130.8226885471121,0.011391528,164.37840962409973,0.04668784141540527,26.17703104019165,91.44082671865623,1.087939977645874,5.531249748465195,148.99017651142714,11.237314939498901,14.221864938735962
100,-4.9285173,6,117.30419555901994,70000,27.593857049942017,58.84954265054426,-0.0036268693,192.04234862327576,0.04199481010437012,26.48003315925598,68.38031202201799,1.0707433223724365,11.902303771221767,99.45158509162468,11.397225141525269,14.379180431365967
100,-8.945021,7,140.3342628851834,80000,26.96291732788086,-3.7151968676046216,-0.0077324407,219.07519698143005,0.04711508750915527,25.838855028152466,49.30115773192934,1.076169729232788,34.02737262412549,62.500871274553035,11.110999584197998,14.02356505393982
100,-10.952946,8,100.66807738189827,90000,26.934646368026733,-19.25715914672041,0.0092139775,246.08025407791138,0.037584781646728516,25.809988021850586,35.57605500552914,1.0863261222839355,33.72269848489563,37.27912373574787,11.134105920791626,13.980178594589233
100,-5.6653876,9,108.28078935258912,100000,27.10574698448181,-24.932061260695722,-0.012816345,273.2542357444763,0.04072427749633789,25.992180347442627,42.92346569008675,1.0721163749694824,37.15694273152306,56.767787159531736,11.233115673065186,14.062642097473145
100,-1.7707485,10,116.30945586818417,110000,27.11176109313965,-53.0712602186071,-0.008989511,300.42933416366577,0.03925323486328125,26.00509023666382,40.321893057301665,1.0668120384216309,42.7260449340951,53.43429761972574,11.322566509246826,13.98272967338562
100,-0.62047887,11,129.85734940774404,120000,27.212572813034058,-26.71084312252964,0.009129443,327.70190238952637,0.03357672691345215,26.1024911403656,34.76034934002596,1.0757062435150146,47.062126625347034,36.40131131536641,11.42780876159668,13.972597599029541
100,-0.60278064,12,124.9295387486585,130000,27.187344789505005,-53.989239646972855,0.0154277645,354.96510767936707,0.05387377738952637,25.90834355354309,29.607550001716,1.223522424697876,44.345695322453295,24.855319126194164,11.339356899261475,13.873406648635864
100,-0.56111187,13,128.08565001057707,140000,27.311229944229126,-63.87165179509402,-0.0102629885,382.3373749256134,0.06112074851989746,25.98521614074707,26.44731385825826,1.2636644840240479,42.923929807436004,17.434131308405902,11.336049556732178,13.955138206481934
100,-0.4703305,14,123.64620246482801,150000,27.070618152618408,-61.18092765926495,0.0155250365,409.4688355922699,0.05952310562133789,25.635985612869263,27.64451808835476,1.3744449615478516,40.01544409877693,20.677287184944852,11.229334592819214,13.711061000823975
100,-0.42616308,15,127.23220753561026,160000,27.247096061706543,-128.48196507837886,-0.012275672,436.77319717407227,0.05068778991699219,25.49432682991028,23.25253119640395,1.701308012008667,47.57489789362519,16.265221570137324,11.179586172103882,13.615625381469727
100,-0.5521849,16,111.06173069441923,170000,27.105846166610718,-133.1736736427923,0.006306641,463.9411861896515,0.053704261779785156,25.47551131248474,12.53386157425317,1.5756886005401611,46.97740862238249,0.589189105310735,11.10986614227295,13.673752784729004
100,-4.0157256,17,88.74281603912732,180000,26.566837787628174,-168.77027608647475,0.020961378,490.5919246673584,0.03950810432434082,25.432647466659546,-14.118928801798482,1.092541217803955,51.71797170824497,-45.30631627689289,11.052501201629639,13.686391115188599
100,-10.8633,18,70.13416015875131,190000,27.06356453895569,-136.6816550781179,-0.015010717,517.7453398704529,0.03841447830200195,25.940061807632446,-12.670248359470497,1.0837352275848389,51.63721216480269,-40.759372772758056,11.254660367965698,13.967205047607422
100,-11.387365,19,35.12102990505355,200000,27.73746085166931,-202.07014732200503,0.004298962,545.5519306659698,0.03911638259887695,26.559595346450806,-72.3587335307297,1.137890338897705,47.37274765513675,-149.75038601264828,11.841720581054688,14.019170045852661
100,0.24559376,20,-87.3505948318609,210000,28.4258291721344,-146.02062966494518,0.013884982,574.0634074211121,0.04186272621154785,26.716211795806885,-62.55807412722155,1.6664414405822754,8.233306053631756,-131.36849856926008,12.019399404525757,13.9984610080719
100,0.09967174,21,-39.55665643025062,220000,27.551965475082397,-52.959442532728765,-0.013036232,601.6834399700165,0.06591391563415527,25.94394564628601,-15.364065193361357,1.5405950546264648,2.7013590766971745,-46.977302744877186,11.51344633102417,13.736500024795532
100,-0.04671219,22,-39.908444731282124,230000,27.651951789855957,-53.658839650108334,-0.0076726503,629.3909430503845,0.08017778396606445,26.336820363998413,-15.265846581367564,1.2330498695373535,2.616763501213233,-46.79098272459882,11.685803890228271,13.94734239578247
100,-0.06144773,23,-38.988920028663244,240000,27.4461567401886,-53.38499621304855,-0.011133058,656.9056923389435,0.05830574035644531,26.316752910614014,-15.15367275932232,1.0690019130706787,3.1329294741322324,-46.54214321477244,11.584255933761597,14.029138565063477
100,-0.029823141,24,-38.827344141831254,250000,27.425007343292236,-54.30581794012387,0.010624772,684.3958280086517,0.039716482162475586,26.291423797607422,-15.311619315591264,1.0930743217468262,2.890744731021333,-46.89711171346355,11.582746028900146,14.013534784317017
100,-0.039811302,25,-39.58739909722818,260000,27.3086040019989,-53.6726127253817,0.004159411,711.7705745697021,0.044214725494384766,26.202118396759033,-15.450964152989727,1.0613877773284912,2.723634553831741,-47.19328691912237,11.526216745376587,13.980784893035889
100,-0.03731452,26,-39.155255727102734,270000,27.5704243183136,-53.04806314399512,-0.00035531615,739.4092020988464,0.041207075119018555,26.454367637634277,-15.431014735685464,1.0741126537322998,3.1802069288087735,-47.13513896696219,11.635469436645508,14.104625701904297
100,-0.059444945,27,-38.536599836342944,280000,27.45211625099182,-53.79961927538029,-0.0070497687,766.9203288555145,0.04413890838623047,26.34622097015381,-15.320076554098119,1.0609924793243408,3.1927640257967673,-46.905727815972575,11.639708995819092,13.999019622802734
100,-0.016432457,28,-39.04768972825562,290000,27.487708568572998,-52.93426285972863,0.022271384,794.4666907787323,0.04059267044067383,26.386144876480103,-15.371653172530571,1.0602526664733887,2.9141462679031647,-46.996528497525404,11.585732698440552,14.092931985855103
100,-0.026860513,29,-40.692074575786776,300000,27.49615168571472,-58.10519916773001,0.012038157,822.0202763080597,0.04233980178833008,26.387107610702515,-15.705970432336821,1.0660054683685303,3.0379654485335195,-47.68347668734102,11.636328220367432,14.035896301269531
100,-0.028493002,30,-38.27324640682018,310000,27.59278678894043,-53.678648757357486,-0.0024282883,849.672666311264,0.03957343101501465,26.466994762420654,-15.418153126960087,1.0853114128112793,3.4318953439130016,-47.110092880756405,11.666182518005371,14.095224618911743
100,-0.014615281,31,-39.05225654095132,320000,27.520881414413452,-52.6310932078651,0.010758348,877.2551333904266,0.038503170013427734,26.40287137031555,-15.315071648210466,1.0786588191986084,3.098688266749383,-46.91139346435962,11.65146803855896,14.05525279045105
100,-0.0089279935,32,-38.574322212976824,330000,27.495118141174316,-54.876074472851656,0.017705847,904.8118560314178,0.04192543029785156,26.36944317817688,-15.391450688876748,1.0830512046813965,3.2359046189903173,-47.06518712936042,11.640970706939697,14.029319763183594
100,-0.016614111,33,-39.3819890156524,340000,27.405425310134888,-53.37142006150356,0.006175868,932.2883470058441,0.039481401443481445,26.291995763778687,-15.421253579975946,1.0732040405273438,2.7124419163106994,-47.12863463745638,11.585699081420898,14.009391784667969
100,-0.029029014,34,-40.150745795847826,350000,27.821364164352417,-53.228324989828444,-0.0042061554,960.175553560257,0.04326128959655762,26.718873023986816,-15.443507453789612,1.0585155487060547,2.47607187415663,-47.11353724257142,11.778890371322632,14.231600522994995
100,-0.036658708,35,-39.591338429132485,360000,27.406342029571533,-52.84707669456124,0.00076255226,987.6454529762268,0.041419029235839844,26.296095848083496,-15.21427589084606,1.0681591033935547,2.5149584711057336,-46.66687601016758,11.601592063903809,13.997900247573853
100,-0.05102025,36,-39.704525538431255,370000,27.375671863555908,-54.466540501295114,-0.018781373,1015.0814673900604,0.04107236862182617,26.24100422859192,-15.271266139448379,1.092606544494629,3.1562004927463647,-46.76955983607706,11.503230810165405,14.028173208236694
100,-0.034326795,37,-38.55717537456582,380000,27.388108253479004,-54.47233679435901,0.009834567,1042.533552646637,0.04812359809875488,26.283196449279785,-15.419229244248772,1.0561206340789795,3.209873209130298,-47.084696253600704,11.594118118286133,13.989103317260742
100,-0.06178015,38,-38.21521131396825,390000,27.460500955581665,-53.06406544229383,-0.008919233,1070.0569107532501,0.04313015937805176,26.35871124267578,-15.2158963443571,1.0580730438232422,3.0779541979790372,-46.66085385258972,11.537389039993286,14.124136924743652
100,-0.03738197,39,-39.04410262971682,400000,27.520575284957886,-54.448993621469604,0.012912195,1097.6334071159363,0.043511390686035156,26.374392986297607,-15.464046798699496,1.101738691329956,3.283162140963273,-47.19873839544681,11.594466924667358,14.070103645324707
100,-0.057590898,40,-39.25923517276757,410000,27.51997137069702,-53.02598384763682,-0.013556027,1125.2207312583923,0.03603053092956543,26.414499282836914,-15.410081724074303,1.068793535232544,2.985844294980681,-47.07656625070271,11.589487552642822,14.115058183670044
100,-0.040530726,41,-39.22311155555313,420000,27.394463300704956,-52.39552594534148,0.019737927,1152.6708614826202,0.05139636993408203,26.26682138442993,-15.275834195495495,1.0755584239959717,2.7304221957598473,-46.77877695554035,11.568552494049072,13.992032289505005
100,-0.07765702,42,-38.70461755066097,430000,27.460125207901,-54.14727760974039,-0.010436258,1180.1913213729858,0.039403676986694336,26.347418546676636,-15.446823714740255,1.0726110935211182,3.2827484202841797,-47.14442915664641,11.587172508239746,14.061532735824585
100,-0.0709652,43,-39.0305606025842,440000,27.38923668861389,-53.210316764592804,0.004232162,1207.6429147720337,0.0453953742980957,26.256256580352783,-15.42463842844436,1.0868680477142334,2.869366240292204,-47.08098685100272,11.578200101852417,13.977423429489136
100,-0.0728573,44,-37.60757209933072,450000,27.407493114471436,-54.948956602464754,0.016067395,1235.1141376495361,0.04074907302856445,26.289554834365845,-15.39865898650193,1.0764391422271729,3.319549957021368,-47.05351416133085,11.613087892532349,13.979811668395996
100,-0.08277996,45,-37.73612934769617,460000,27.376301765441895,-54.0925043514308,0.007971544,1262.5504384040833,0.04218244552612305,26.257097244262695,-15.355825572491801,1.0761151313781738,3.1641865184678655,-46.95198198031405,11.610907316207886,13.937755346298218
100,-0.10881836,46,-39.62931490186464,470000,27.43321919441223,-53.12727852008462,0.0065935585,1290.048635482788,0.041771888732910156,26.316120862960815,-15.100092461059617,1.0745203495025635,3.281953253319095,-46.45705768589177,11.555517435073853,14.060194969177246
100,-0.13608548,47,-39.777694314349475,480000,27.505916833877563,-54.03314721124465,0.0058569154,1317.6150302886963,0.03754305839538574,26.39005947113037,-15.534440446982556,1.0775868892669678,3.042618555572314,-47.34600878795501,11.610605955123901,14.06263279914856
100,-0.18862608,48,-37.355093735865395,490000,27.521753549575806,-53.98098181945572,-0.012013687,1345.198158979416,0.03610944747924805,26.398710250854492,-15.342385320214971,1.086148738861084,3.090925506116953,-46.92987428096636,11.583626508712769,14.110496044158936
100,-0.24134819,49,-38.89928516890205,500000,27.560853004455566,-53.32619737682704,-0.009450801,1372.8187024593353,0.04758763313293457,26.44235372543335,-15.163588818356653,1.0702259540557861,3.4548850360898986,-46.55856162876918,11.66547966003418,14.071974277496338
100,-0.26019356,50,-38.53331625229387,510000,27.485527753829956,-53.273986525990686,-0.011109718,1400.367975950241,0.03882026672363281,26.383670806884766,-15.13137834089482,1.0623204708099365,3.45604264643153,-46.50352970755228,11.642463207244873,14.036100387573242
100,-0.3425027,51,-39.450292239747846,520000,27.61090660095215,-54.57776478450128,-0.008036412,1428.0354788303375,0.05008649826049805,26.475014448165894,-15.326226401272901,1.085103988647461,3.076339769134783,-46.88888926472145,11.644033908843994,14.122413158416748
100,-0.4277548,52,-40.8623129226386,530000,27.53504991531372,-53.58409592768749,-0.0018096458,1455.6400310993195,0.042923927307128906,26.41328191757202,-15.735122387063283,1.0779922008514404,3.186723723967052,-47.761428973493786,11.587498188018799,14.125929355621338
100,-0.5084493,53,-37.74916407856615,540000,27.515398025512695,-53.568040989927795,-0.0065903715,1483.2190520763397,0.04326772689819336,26.3912410736084,-15.51223049957247,1.0795574188232422,2.8006543611414747,-47.29199047275819,11.59486198425293,14.091999053955078
100,-0.60639036,54,-38.8925569741579,550000,27.448501586914062,-53.189255091829594,0.011070341,1510.7262179851532,0.040689706802368164,26.316431522369385,-15.333181948636117,1.0906670093536377,3.1522290931846144,-46.920876230550675,11.579629898071289,14.02587342262268
100,-0.7823312,55,-37.30700766905728,560000,27.549590826034546,-53.35789429725434,-0.019899152,1538.3368604183197,0.03904438018798828,26.44203472137451,-15.448375600781384,1.0678057670593262,3.110514094264704,-47.16771212219305,11.605981588363647,14.136695146560669
100,-0.874723,56,-38.826621563412864,570000,27.69253897666931,-53.560304589539456,-0.0018348275,1566.0949029922485,0.0376591682434082,26.586731672286987,-15.573680834257875,1.0674667358398438,2.7711148195396547,-47.39672307178187,11.704766035079956,14.156383275985718
100,-0.8967504,57,-38.979372784926596,580000,27.40999436378479,-54.618869169975405,0.025491728,1593.5637378692627,0.038787126541137695,26.33777093887329,-15.373698241673116,1.0327765941619873,2.9496051117251794,-47.021168082918756,11.595363140106201,14.036510229110718
100,-0.79171085,58,-39.17981107836149,590000,27.49708390235901,-53.34483762442555,0.022641467,1621.1206135749817,0.04387545585632324,26.37844967842102,-15.217694623051427,1.0740454196929932,3.178988555020923,-46.71335765708869,11.59609341621399,14.073525667190552
100,-1.0835047,59,-39.32984976376043,600000,27.411420106887817,-79.4832759255248,0.009441261,1648.589340686798,0.0405428409576416,26.291319847106934,-15.572772645242107,1.078887939453125,4.290383831864168,-47.432681659505086,11.6073157787323,13.964386940002441
100,-0.6659832,60,-38.963037611299804,610000,27.468219757080078,-54.75061648818181,-0.005677533,1676.120453596115,0.04309201240539551,26.33294916152954,-15.208558932901848,1.091357707977295,3.2232929171427234,-46.62061590364867,11.630714654922485,13.993841409683228
100,-0.91297615,61,-39.03096146437153,620000,27.507473707199097,-53.378568922261,0.02489658,1703.6912899017334,0.04111886024475098,26.378308534622192,-15.435380940498623,1.0873470306396484,3.040953593801433,-47.11874797553619,11.632414102554321,14.042425632476807
100,-0.9271374,62,-38.8558842137557,630000,27.532342433929443,-54.6869992802343,-0.0010244126,1731.287088394165,0.038168907165527344,26.416314125061035,-15.198719152022937,1.0771150588989258,3.07858470583875,-46.61353329579769,11.610952854156494,14.099165439605713
100,-0.9045045,63,-38.199033960551944,640000,27.48680353164673,-54.2069854376269,0.0047842925,1758.833237171173,0.049456119537353516,26.361464023590088,-15.511867841931835,1.0751795768737793,3.3547124015260796,-47.30155360270449,11.610327005386353,14.027095079421997
100,-0.8805619,64,-39.80182104006026,650000,27.45982050895691,-54.64870352359778,-0.0024224503,1786.3511831760406,0.04378247261047363,26.366007328033447,-15.580490806801425,1.0494086742401123,3.1402822301341256,-47.447406958702366,11.601900577545166,14.049686431884766
100,-0.80926514,65,-38.82359263811954,660000,27.47195267677307,-53.133739990069856,0.018868914,1813.8839001655579,0.043496131896972656,26.34565019607544,-15.255237115850969,1.0821738243103027,2.8770861481570282,-46.776220795695735,11.635475873947144,14.004934549331665
100,-0.7563265,66,-40.53550366500555,670000,27.440727710723877,-53.40034161983455,-0.0014547241,1841.3850631713867,0.0376434326171875,26.35890221595764,-15.463090185591218,1.0434892177581787,2.673566622632985,-47.172171396069636,11.608513593673706,14.048287868499756
100,-0.74722856,67,-39.50217130012132,680000,27.488123655319214,-54.34329778107156,0.024611114,1868.9331567287445,0.04269981384277344,26.365151166915894,-15.073149696803105,1.0795691013336182,3.1329665248805743,-46.36459090824526,11.620530366897583,14.034630298614502
100,-0.7912362,68,-39.83907578997947,690000,27.417661428451538,-53.09931918843631,-0.0045329453,1896.4208958148956,0.03802061080932617,26.319103717803955,-15.110997864244114,1.0599124431610107,2.979974823472938,-46.484344374667984,11.589199781417847,14.032526969909668
100,-0.8823409,69,-40.48982886307005,700000,27.410495042800903,-54.054596319421485,0.0017561996,1923.891821861267,0.037117958068847656,26.29504656791687,-15.327560644318407,1.077528953552246,2.9889199078279947,-46.9030859401843,11.576203346252441,14.014842510223389
100,-1.0811739,70,-38.804910900502435,710000,27.395991563796997,-52.75032651781067,-0.008158964,1951.3528311252594,0.045285940170288086,26.264159679412842,-15.235941575659208,1.0858447551727295,2.966327984854224,-46.68512031112473,11.547865390777588,14.005342721939087
100,-1.2171093,71,-38.993150149989965,720000,27.98745059967041,-53.66587272612551,0.0046973135,1979.4049060344696,0.04180455207824707,26.804664373397827,-15.125573119598553,1.1401464939117432,3.1572881385117744,-46.459712127557324,11.786569833755493,14.304851770401001
100,-1.410796,72,-39.36486604213181,730000,27.437407732009888,-55.25934581262696,0.0070312833,2006.9233899116516,0.03861641883850098,26.36716938018799,-15.44352765731188,1.0309414863586426,3.2063055961259166,-47.156240587215414,11.54595947265625,14.115854740142822
100,-1.5453138,73,-39.163740037499664,740000,27.41870641708374,-54.55156566937843,-0.026360845,2034.4013748168945,0.03573489189147949,26.291202783584595,-15.571389443558846,1.0908217430114746,2.5174193941377125,-47.41898051143287,11.603246212005615,13.987704038619995
100,-1.8009602,74,-39.76733913141008,750000,27.597878217697144,-53.686019220254636,-0.015617925,2062.0607488155365,0.04464292526245117,26.487818956375122,-15.505875611556494,1.064683437347412,2.8261239761781076,-47.296133130906625,11.696014881134033,14.090951442718506
100,-1.7179742,75,-39.33105636056792,760000,27.5752375125885,-54.315805799148,0.013922046,2089.702477455139,0.04117012023925781,26.452335357666016,-15.235979551819996,1.0809524059295654,2.9725741587370793,-46.66520812287259,11.619826316833496,14.135040283203125
100,-1.7713269,76,-39.91270830570489,770000,27.41145896911621,-53.2226693311172,0.0025507626,2117.178723335266,0.03847169876098633,26.29590916633606,-15.578204000598262,1.0762660503387451,2.8686680227163537,-47.4100128155002,11.60089373588562,13.987671375274658
100,-1.6475115,77,-38.83757839279762,780000,27.54451060295105,-53.32844449478101,-0.0012404022,2144.7933070659637,0.04730105400085449,26.438540935516357,-15.291963647126666,1.057854413986206,2.8959886101826915,-46.85043935878961,11.652785539627075,14.08681058883667
100,-1.7053211,78,-38.945801423044,790000,27.659359455108643,-54.85935376840066,-0.028686749,2172.5133044719696,0.04092764854431152,26.54268169403076,-15.393101583573971,1.0750024318695068,2.958619246882342,-47.00824946398399,11.673607587814331,14.157520055770874
100,-1.684764,79,-39.312795436703965,800000,27.480438947677612,-54.39537618641166,-0.010111937,2200.063411474228,0.04395651817321777,26.364476919174194,-15.510665885494696,1.0712978839874268,2.8507062957042377,-47.297700429325744,11.599426507949829,14.067988395690918
100,-1.9115447,80,-39.64047445989573,810000,27.41750478744507,-54.547811098217274,0.0048877825,2227.542012453079,0.038454532623291016,26.34226393699646,-15.609727200685432,1.0361287593841553,2.8791337514534963,-47.48421883054,11.59128451347351,14.049447774887085
100,-2.0620933,81,-39.68875886970683,820000,27.44727063179016,-53.423605816729,-0.009155847,2255.048295736313,0.04580950736999512,26.328320503234863,-15.439883894583755,1.0724067687988281,2.988032380292573,-47.11700192822455,11.590152025222778,14.042994260787964
100,-2.255836,82,-39.486592096240805,830000,27.430899620056152,-53.40586060709975,0.0024322495,2282.536874294281,0.04218912124633789,26.34159541130066,-15.261971665003621,1.0465147495269775,2.707951402403976,-46.78022117613903,11.603124856948853,14.039348602294922
100,-2.1721327,83,-39.116863101482465,840000,27.569302082061768,-53.76069952008811,-0.005197261,2310.168013572693,0.04249215126037598,26.45335292816162,-15.697073782086518,1.0727581977844238,3.2762990735428628,-47.676286356872424,11.678081274032593,14.07547926902771
100,-2.2473118,84,-39.116204053030174,850000,27.46362566947937,-58.66694976691008,0.0072295507,2337.698958158493,0.04207038879394531,26.332670211791992,-15.492199974500586,1.0881764888763428,3.241708426832095,-47.25080661646403,11.566495180130005,14.062092065811157
100,-2.062345,85,-38.64059853298114,860000,27.55837321281433,-53.80259137086935,0.011730981,2365.319034576416,0.04250645637512207,26.457355260849,-15.572544492671858,1.0578491687774658,3.31436689180321,-47.449776507866936,11.617748260498047,14.119925022125244
100,-1.5868787,86,-39.22135686762699,870000,27.537890672683716,-53.06332843676329,0.01754745,2392.918255329132,0.04278159141540527,26.45414400100708,-15.318496085428277,1.0402913093566895,2.92124156189611,-46.86347020942639,11.650885581970215,14.096843004226685
100,-1.9602779,87,-39.469548033026555,880000,27.460140705108643,-53.07888586330194,-0.006131177,2420.4368889331818,0.03887677192687988,26.33776569366455,-15.542420404427043,1.082723617553711,3.0482617276617625,-47.36220695569519,11.591372728347778,14.035824060440063
100,-1.0703846,88,-38.53712875496397,890000,27.410887956619263,-53.36491768825318,-0.00032774202,2447.9090616703033,0.03873252868652344,26.28766703605652,-15.51399561665762,1.083745002746582,3.212899450864742,-47.28126349783338,11.542312622070312,14.036962270736694
100,-1.8178389,89,-38.63081395879249,900000,28.699851751327515,-53.95627381284811,0.027248884,2476.6749229431152,0.0357968807220459,27.58801770210266,-15.397626630208418,1.0751004219055176,3.188035891649463,-47.05212978808378,12.035953760147095,14.835436344146729
100,-1.8084362,90,-40.63349616634382,910000,27.371243000030518,-52.00233025074392,-0.0025900914,2504.1116273403168,0.0469813346862793,26.260414600372314,-15.352654470942774,1.0631144046783447,2.333695608709344,-46.931635613413455,11.566942930221558,13.982430458068848
100,-1.7356707,91,-38.67746073364415,920000,27.389833688735962,-53.51610572399046,0.006072998,2531.566385746002,0.03858041763305664,26.278992652893066,-15.239429321647178,1.0715816020965576,3.3973654510152227,-46.68624179968425,11.58039903640747,14.007888793945312
100,-1.7545035,92,-39.632680949385694,930000,27.391149044036865,-53.69149373906182,-0.010003985,2559.0198526382446,0.04701423645019531,26.287633657455444,-15.410724988894563,1.055704116821289,2.7045078083615355,-47.087192949450355,11.581858396530151,14.010005712509155
100,-1.6769353,93,-38.996556543193016,940000,27.506776571273804,-54.80004649359957,0.016258245,2586.5867400169373,0.04149007797241211,26.39347791671753,-15.346616878170696,1.0711114406585693,3.082211880169265,-46.97513670049447,11.637476205825806,14.05079960823059
100,-1.6210905,94,-39.26564242166265,950000,28.019842386245728,-54.45181295598343,0.004720047,2614.6659104824066,0.043166399002075195,26.913631439208984,-15.138528160409757,1.0619935989379883,2.8996844574358804,-46.50175228951005,11.842669486999512,14.36041259765625
100,-1.6140078,95,-38.73062396327674,960000,27.227248668670654,-53.53580464197602,-0.017157001,2641.9484603405,0.03809404373168945,26.097251653671265,-15.362924951683073,1.0908215045928955,3.055209171647621,-46.96243484240453,11.52481460571289,13.869448900222778
100,-1.5313673,96,-38.96883957996022,970000,27.523279905319214,-54.63992633193553,-0.0045982483,2669.5342268943787,0.03484845161437988,26.426635026931763,-15.101926001534952,1.0611939430236816,3.0364127309110347,-46.482326828118445,11.632011890411377,14.094877481460571
100,-1.3294252,97,-37.106999417677606,980000,28.304689168930054,-53.49212817185186,-0.008296573,2697.9040327072144,0.04308795928955078,27.18195939064026,-15.340829083635574,1.079016923904419,3.056517986030366,-46.92059150560028,11.93405556678772,14.52492880821228
100,-1.3809398,98,-37.51465500003686,990000,27.827439069747925,-57.97181469420801,-0.0034731468,2725.792932987213,0.05085039138793945,26.695669174194336,-15.315816760450971,1.080155372619629,2.791903032344174,-46.863600109516284,11.700624942779541,14.27997636795044
