Time-Optimization,Time,n_timesteps,Itr,ItrTime,train-NumTrajs,train-PolicyExecTime,train-StdReturn,LossBefore,LossAfter,train-AverageDiscountedReturn,train-MaxReturn,Time-Sampling,Time-SampleProc,train-MinReturn,train-EnvExecTime,train-AverageReturn
1.0758123397827148,2485.4524068832397,1010000,100,24.144410133361816,100,14.00402045249939,1.0130571408829434,-0.010653296,-0.011770822,-1.550960865837365,0.8688846180320506,23.022430658340454,0.045359134674072266,-4.4271748728528255,8.335031270980835,-1.6423806721690726
1.0641534328460693,2509.6711325645447,1020000,101,24.1619656085968,100,14.067022562026978,1.7673185817299033,-0.0030624878,-0.003402417,-1.6339045286081528,1.6604196834150269,23.054913997650146,0.04213380813598633,-13.513526333229185,8.309966325759888,-1.7835186533061005
1.0510671138763428,2533.817090511322,1030000,102,24.0905921459198,100,13.99045443534851,1.5297071936381035,-0.015522443,-0.016112085,-1.7550293701946162,0.31952317994798785,22.996079921722412,0.04280495643615723,-14.08114922214967,8.318795680999756,-2.0674354710148406
1.062828540802002,2557.8838176727295,1040000,103,24.003962755203247,100,13.92062520980835,1.8318567656105433,-0.008137815,-0.008794918,-1.7401056816327236,1.4412326765803878,22.90298342704773,0.037450313568115234,-15.451877210801419,8.279504537582397,-1.8650510097511923
1.0715818405151367,2582.093672275543,1050000,104,24.152544498443604,100,14.030690908432007,1.9402487481067248,0.007207306,0.006536316,-1.6517156122992742,0.6236962170513302,23.036455392837524,0.04365062713623047,-15.77486656439121,8.317928075790405,-1.801950509825561
1.0630028247833252,2606.124975681305,1060000,105,23.97231149673462,100,13.922616243362427,1.1141732272410547,-0.0085869385,-0.009772681,-1.4744599907386098,0.6230850298534152,22.866889476776123,0.041565656661987305,-4.6518007405817094,8.25259280204773,-1.604713986281892
1.0488262176513672,2630.1599345207214,1070000,106,23.978872537612915,100,13.931219577789307,1.2117195095841995,0.0033996764,0.0029771759,-1.351108454556198,2.1789437718651996,22.88547968864441,0.043433427810668945,-4.099843157848262,8.265161275863647,-1.3648388662417776
1.0510139465332031,2654.3677484989166,1080000,107,24.151737928390503,100,14.078243017196655,1.9490350292121472,-0.002696637,-0.0032794343,-1.6273026834613473,1.3271610394378097,23.055935382843018,0.04411053657531738,-13.775429207465882,8.290061473846436,-1.830679225491961
1.0972108840942383,2678.4669857025146,1090000,108,24.0395565032959,100,13.999460935592651,1.2143452441539966,-0.013648924,-0.014134087,-1.6611482309365784,1.2844687132540236,22.90329623222351,0.03830981254577637,-4.3200584130318145,8.225043058395386,-1.9026861206877432
1.0991885662078857,2702.759323835373,1100000,109,24.233031034469604,100,14.005586862564087,2.637685308632939,0.0070963623,0.0056460206,-1.796764621575871,1.063960355963608,23.084165334701538,0.048940181732177734,-15.07911056846125,8.37977385520935,-2.060490483245543
1.0324909687042236,2726.8833742141724,1110000,110,24.06280279159546,100,14.017727136611938,1.1724584282957329,0.0076369094,0.007898577,-1.5908410458089706,1.4936859558237814,22.98798131942749,0.04163956642150879,-4.371724221155399,8.281855344772339,-1.6234607836294106
1.3843929767608643,2750.9987297058105,1120000,111,24.056464195251465,100,13.748852968215942,1.8430822643022113,0.006376729,0.0059458413,-1.6227639990822271,0.87999534319471,22.610435247421265,0.060483694076538086,-15.96338489580684,8.18749213218689,-1.7405159825059857
1.2206573486328125,2774.8032047748566,1130000,112,23.744996547698975,100,13.611945390701294,1.667124670697639,-0.011870948,-0.012771558,-1.6395100014054496,0.8350641374892371,22.486318826675415,0.037119388580322266,-14.019948369843618,8.194308280944824,-1.695237878378672
1.0969181060791016,2798.7960481643677,1140000,113,23.903823137283325,100,13.85125207901001,2.513053689955613,0.004756232,0.0035788086,-1.8500707808213317,1.0769034410467382,22.767183780670166,0.03903627395629883,-16.941443166950272,8.222541570663452,-2.0418951542667343
1.0529687404632568,2823.4946472644806,1150000,114,24.639071464538574,100,14.343800067901611,2.141733131921997,-0.0016415222,-0.0023614655,-1.6535474421888814,0.7161242005836979,23.55007839202881,0.03520798683166504,-14.722981212093776,8.50429630279541,-1.8323251451061924
1.0567026138305664,2847.5923211574554,1160000,115,24.041874170303345,100,13.956035137176514,2.3565768579079163,-0.012607171,-0.013605555,-1.6721585478399053,1.7273619331203969,22.94237518310547,0.04208207130432129,-17.045636316609592,8.300699234008789,-1.8696924682575553
1.0948970317840576,2871.7701683044434,1170000,116,24.118072986602783,100,14.028930187225342,1.538445445622953,0.017134229,0.015497943,-1.5838085159526356,0.7163066377670311,22.97389578819275,0.04854011535644531,-13.395204367671253,8.25887680053711,-1.7336522186110122
1.017286777496338,2895.909967660904,1180000,117,24.070053577423096,100,14.00943922996521,1.6852802420035422,0.02328281,0.022982916,-1.6079937442550856,1.1942679555370868,23.01072096824646,0.04136061668395996,-14.500528472583172,8.309300184249878,-1.6899180421543578
1.0656328201293945,2919.9745326042175,1190000,118,24.00416922569275,100,13.879657983779907,1.9798621822436286,0.0028161132,0.0016075684,-1.805536478337335,1.0481433756052965,22.892879962921143,0.04484367370605469,-14.508563070317269,8.32763671875,-1.9730402874926218
1.0652110576629639,2944.1679513454437,1200000,119,24.133365392684937,100,14.078577280044556,1.0310374823659734,-0.013653301,-0.0137160765,-1.418047870804743,0.7142679167026006,23.027101516723633,0.04038405418395996,-4.412012945008085,8.259610176086426,-1.4840047205554228
1.0508897304534912,2968.1273713111877,1210000,120,23.901625871658325,100,13.913194417953491,1.1958339003837934,-0.002825586,-0.0030957276,-1.5335270439891662,1.0013049245262737,22.810924530029297,0.03910565376281738,-4.760423970374754,8.215672492980957,-1.6493902890086563
1.0583539009094238,2992.2407989501953,1220000,121,24.054952144622803,100,13.981204271316528,1.8456163209052368,-0.021545988,-0.02181058,-1.6361025544907128,1.1658839898409665,22.946951150894165,0.04885435104370117,-16.66502826462087,8.27050256729126,-1.8251143539352708
1.0946588516235352,3016.5174214839935,1230000,122,24.214184284210205,100,14.099269151687622,2.107685438034871,0.0011294342,0.00018991395,-1.7497127149873168,0.6922674737416036,23.0810489654541,0.03771328926086426,-15.701997199974196,8.300421476364136,-1.887681716455888
1.0632810592651367,3040.7138409614563,1240000,123,24.129924535751343,100,14.089745998382568,1.393540033791812,0.0011374878,-0.00059793703,-1.4559315367573242,0.6630700038393574,23.03157687187195,0.03445935249328613,-10.535863598265093,8.263880014419556,-1.6202675313989605
1.070521354675293,3064.848486185074,1250000,124,24.076796293258667,100,13.996042013168335,1.7309330258950029,0.0151542965,0.013694739,-1.6103406725027574,1.625504890244784,22.96741271018982,0.03822660446166992,-14.48861152753324,8.281341552734375,-1.632042726025511
1.0622248649597168,3088.855756998062,1260000,125,23.94813871383667,100,13.941292762756348,1.8238533715902845,0.008281678,0.008093895,-1.6267132506626323,0.7782097093095982,22.845465660095215,0.039784908294677734,-14.345403749644,8.222510576248169,-1.8516794707156674
1.0650269985198975,3113.003291606903,1270000,126,24.086025714874268,100,13.972625017166138,2.830609486581885,-0.0073654875,-0.0110959355,-1.9191555857283935,0.9851934031107488,22.97890853881836,0.04144406318664551,-15.116861195601523,8.316575050354004,-2.1810687387011187
1.0611515045166016,3137.1484916210175,1280000,127,24.088787317276,100,13.992014646530151,1.132009435948034,-0.0065212036,-0.0084613385,-1.387439089124893,1.3891391970562965,22.98927879333496,0.037584543228149414,-3.8549291197463127,8.293861865997314,-1.3811829297565748
1.0801472663879395,3161.3265674114227,1290000,128,24.121302843093872,100,14.038830041885376,2.4048050712792883,-0.013439487,-0.013456963,-1.6776932306949996,1.255582624300195,22.996140956878662,0.04430818557739258,-13.2408441143664,8.260996341705322,-1.855179586798601
1.049250602722168,3185.4455716609955,1300000,129,24.05807089805603,100,14.03847050666809,0.9756599060654716,0.00088745117,-7.973023e-05,-1.4751153580429734,0.5812548314250514,22.97163414955139,0.036416053771972656,-3.8186550399254426,8.253844738006592,-1.3660675764432602
1.0797569751739502,3209.569263458252,1310000,130,24.06593894958496,100,13.986780881881714,1.1743735828700799,-0.00059634703,-0.0016974793,-1.3966451048467434,0.7908754760245859,22.940386295318604,0.04514265060424805,-4.776776391860654,8.273766279220581,-1.386973524189785
1.2680416107177734,3233.698882341385,1320000,131,24.069628953933716,100,13.817506074905396,1.2104681412575784,0.006754988,0.005333481,-1.3895762527126754,1.7912824375414964,22.733093976974487,0.0660257339477539,-4.517024120706818,8.234471321105957,-1.410234374894352
1.6434335708618164,3257.9322667121887,1330000,132,24.17584776878357,100,13.605965852737427,1.4274262492271672,0.0049871276,0.0043321806,-1.4113605008079544,1.0173989360855993,22.47908115386963,0.0526278018951416,-10.066407027859107,8.199677228927612,-1.3545355500232497
1.1092190742492676,3281.6073920726776,1340000,133,23.613210201263428,100,13.626351118087769,1.049751933675525,0.0073489198,0.005652606,-1.4598162868993478,1.4740169786694262,22.460702657699585,0.04252219200134277,-4.5101897439192715,8.158615589141846,-1.5145396095829589
1.0739481449127197,3305.670515537262,1350000,134,23.97733783721924,100,13.922244548797607,1.938905734491937,-0.0085857,-0.012634308,-1.4973116692222512,1.6891519204584593,22.86573815345764,0.03554368019104004,-12.430239799892867,8.26714301109314,-1.6940539458663935
1.0961613655090332,3329.824001789093,1360000,135,24.097883701324463,100,14.00999927520752,1.6486234649156217,-0.012406023,-0.013773672,-1.5597864678323936,1.0726542362212603,22.963950395584106,0.03708672523498535,-11.196475517382467,8.270509243011475,-1.771151524941203
1.0869128704071045,3353.8919627666473,1370000,136,24.007225513458252,100,13.949256181716919,1.377191455286764,0.013845697,0.013577991,-1.4933130157039296,0.8711523406481241,22.884839296340942,0.03484010696411133,-9.559324800244866,8.256227493286133,-1.545207986155392
1.0591747760772705,3378.0302143096924,1380000,137,24.081632137298584,100,13.990067481994629,2.2997307240783553,-0.00057885743,-0.0018680786,-1.6383524644717304,1.7960954625956465,22.98537588119507,0.03637242317199707,-16.715683921140215,8.300810813903809,-1.893930144236276
1.0636394023895264,3402.151415348053,1390000,138,24.064302682876587,100,14.013097286224365,1.4450821245246799,0.0008675964,0.0007179871,-1.4498199897013802,1.1265012441328888,22.956879377365112,0.04307818412780762,-10.396051147071374,8.263676404953003,-1.560706637671753
1.0461926460266113,3426.19637298584,1400000,139,23.988118410110474,100,13.935635089874268,1.1326178374163642,-0.008156006,-0.00860628,-1.444547116495747,1.0546170690407937,22.902397632598877,0.038561344146728516,-4.01335783546209,8.273860216140747,-1.4228639142738948
1.0616679191589355,3450.2258880138397,1410000,140,23.97172212600708,100,13.873623132705688,1.120340924178929,-0.012080579,-0.013039612,-1.4252946077030533,0.8740114234167027,22.867321252822876,0.041962385177612305,-4.204229642923112,8.305829286575317,-1.529446693364816
1.6796321868896484,3474.4610328674316,1420000,141,24.180606365203857,100,13.630000352859497,1.2545420518330272,-0.008518461,-0.010581343,-1.2883327263546118,1.8208222184327314,22.4582998752594,0.04173731803894043,-4.4028766880085985,8.134755611419678,-1.264345922942746
1.0714495182037354,3498.075846672058,1430000,142,23.547704219818115,100,13.590096712112427,1.7891779877396814,0.004952765,0.0024669068,-1.4348903897035887,1.1670725957838637,22.437070608139038,0.03844785690307617,-14.96366201263018,8.167193174362183,-1.4140381140911737
1.1017792224884033,3522.2203187942505,1440000,143,24.084646463394165,100,14.035912990570068,1.6381170485258119,-0.0005117737,-0.00089514925,-1.3683147064846528,2.0235846138008102,22.949155569076538,0.03291893005371094,-10.300721162627692,8.232436180114746,-1.4562318815747262
1.0689690113067627,3546.5993530750275,1450000,144,24.314092874526978,100,14.18001127243042,1.8768937536564152,0.0030118804,0.0021855193,-1.4001063348901985,1.1418711933043317,23.20553946495056,0.0388188362121582,-16.913309305060938,8.332965612411499,-1.3885069081141614
1.0582911968231201,3570.6928446292877,1460000,145,24.025866985321045,100,14.003089427947998,1.457207513365637,0.003168872,0.0026592652,-1.4210195242888524,1.5027889627064264,22.928788661956787,0.03807973861694336,-9.992026914030548,8.24802303314209,-1.4392217591798806
1.0764729976654053,3594.878593444824,1470000,146,24.129690647125244,100,14.000612735748291,1.6694999927764265,0.0059486143,0.0054063597,-1.5483064561145465,1.4056248853189053,23.015246152877808,0.0372319221496582,-13.508716665540609,8.320115327835083,-1.5158884980628438
1.0618319511413574,3619.0102293491364,1480000,147,24.064873695373535,100,14.007603168487549,1.1676187121801516,-0.016074456,-0.018823639,-1.5509401017045443,1.014278546605233,22.96195340156555,0.040300846099853516,-4.971644033235624,8.262869358062744,-1.6185521425848015
1.0755441188812256,3643.121750354767,1490000,148,24.047723054885864,100,13.97730803489685,1.63112473641012,-1.8920898e-06,-0.0011380035,-1.3105761606907145,1.9001024542066147,22.934379816055298,0.03706192970275879,-9.82961130574073,8.27712345123291,-1.2980159786016219
1.0520427227020264,3667.2585072517395,1500000,149,24.080435276031494,100,14.031455993652344,1.6821518183000201,-0.0065862304,-0.0077087022,-1.428380581193038,2.0162181298768087,22.990076541900635,0.0374760627746582,-13.82015479011475,8.276127576828003,-1.3922721363638555
1.0863289833068848,3691.4997265338898,1510000,150,24.179686069488525,100,14.064683437347412,1.2139881124934315,0.008898248,0.008443973,-1.3241754476049974,1.9095556306398314,23.049327850341797,0.04329252243041992,-3.9111906183345266,8.296241998672485,-1.2657344016721286
1.0529234409332275,3715.712469100952,1520000,151,24.15199613571167,100,14.0836660861969,1.7603838316649854,0.0038753601,0.0025128296,-1.5553623987321339,0.5695694229126165,23.0570170879364,0.041252851486206055,-15.431344651319517,8.283710956573486,-1.6179312570221154
1.0355825424194336,3739.8243186473846,1530000,152,24.0509774684906,100,14.043511867523193,1.1763766101446287,0.015117456,0.014974866,-1.4270740111883504,1.0163046529026931,22.971325397491455,0.043376922607421875,-4.568362537182974,8.245965480804443,-1.5266230087577732
1.0599379539489746,3763.877051115036,1540000,153,23.99644136428833,100,13.959205389022827,1.335856780126864,0.00036278018,-0.0019509335,-1.2902712646134862,2.3921234214898344,22.89624309539795,0.03949594497680664,-4.421702391605917,8.247401714324951,-1.2469541508238777
1.051224946975708,3787.9412627220154,1550000,154,24.000289916992188,100,13.909050941467285,1.4795147845014096,0.008869882,0.0091091,-1.4324148737574516,0.9252739279553832,22.908674955368042,0.0397181510925293,-10.867873785745445,8.308695793151855,-1.455833180045605
1.1087713241577148,3812.049677848816,1560000,155,24.050089836120605,100,13.945204973220825,1.7683271878323148,-0.0071810274,-0.009167374,-1.5165584936123029,0.9869126202445629,22.896348237991333,0.043970584869384766,-14.101874977949734,8.272552967071533,-1.665062297515494
1.0677506923675537,3836.17009806633,1570000,156,24.057022094726562,100,13.963831186294556,1.0849918431951262,0.016506128,0.015227881,-1.4403748424815066,1.146089697599949,22.948832273483276,0.03973865509033203,-3.7629861527510564,8.293484210968018,-1.415791041912315
1.055788516998291,3860.3698720932007,1580000,157,24.1418879032135,100,14.09977674484253,1.216077717199169,-0.00096464844,-0.0014515503,-1.283804736978073,1.2490584118165902,23.05294156074524,0.032361507415771484,-4.552411445774683,8.267180919647217,-1.3426453656975406
1.0939342975616455,3884.4581718444824,1590000,158,24.029760122299194,100,13.927985668182373,1.6143207608481558,0.012595526,0.01242032,-1.433154868814608,1.626478208945208,22.88641929626465,0.0486445426940918,-11.981321119796593,8.273218393325806,-1.5418440807334297
1.0989747047424316,3908.634667158127,1600000,159,24.110568523406982,100,14.004252910614014,1.0227116948916786,-0.024162572,-0.024962684,-1.2451498705185622,1.956314721838487,22.976866483688354,0.034065961837768555,-3.4849124506595572,8.28586196899414,-0.9821047479855529
1.0640499591827393,3932.7181527614594,1610000,160,24.02333164215088,100,14.008966207504272,1.220515585652347,0.002977278,0.0018016868,-1.3219869896608964,1.8067805972572277,22.918631553649902,0.03991127014160156,-4.47152573890443,8.226603746414185,-1.1990664209324775
1.0511534214019775,3956.8477935791016,1620000,161,24.068464279174805,100,14.034274578094482,1.0692970632396759,0.00011958313,-0.00050588074,-1.3750170409715452,0.7742950368571669,22.972742557525635,0.0439753532409668,-3.819072286100903,8.248234748840332,-1.2600434946791428
1.0408060550689697,3980.9519395828247,1630000,162,24.041839599609375,100,14.014967203140259,1.9251528719171362,0.00407222,0.0028418426,-1.3263368328421257,1.9648173843404324,22.961256742477417,0.039101362228393555,-14.600600024692266,8.262669801712036,-1.2364801653579773
1.0721757411956787,4005.156854867935,1640000,163,24.138914346694946,100,14.04474663734436,1.234063935683993,-0.010689172,-0.011468072,-1.3615593408480704,2.3934071515838715,23.027757167816162,0.03794288635253906,-4.415598298850724,8.286575317382812,-1.3132503981587391
1.0735979080200195,4029.3731231689453,1650000,164,24.16011953353882,100,14.103238582611084,1.254317157811479,0.00483652,0.0037417405,-1.377981408620231,1.5003666933555548,23.050359964370728,0.03490638732910156,-5.02002789004564,8.265283823013306,-1.3824701639273362
1.072918176651001,4053.6501519680023,1660000,165,24.2134268283844,100,14.172709226608276,1.1939938177981808,0.016709695,0.01632955,-1.3312527213381755,1.4541238201682787,23.095661163330078,0.04415702819824219,-5.015229086043746,8.241929531097412,-1.2323934402012209
1.0628881454467773,4077.8666927814484,1670000,166,24.15621066093445,100,14.08685564994812,1.2081746422232007,0.0035156982,0.0013996216,-1.2657646081600709,1.1074862473342233,23.05305767059326,0.03969144821166992,-4.221055723807001,8.284822940826416,-1.0620606975234679
1.0462241172790527,4101.855774402618,1680000,167,23.930261611938477,100,13.939748287200928,1.2277017085701536,-0.020982703,-0.022369092,-1.239779189574672,1.7065647945123987,22.84681725502014,0.03644847869873047,-3.635953455085719,8.233173608779907,-1.0855520030180756
1.0981366634368896,4126.070940494537,1690000,168,24.156837940216064,100,14.096947193145752,1.6660874461002517,0.01594085,0.0123242615,-1.4167032583403616,2.0877083609783615,23.017167568206787,0.04091835021972656,-12.65103918566548,8.234904527664185,-1.4215954894046074
1.0628032684326172,4150.166103601456,1700000,169,24.037001371383667,100,13.943193674087524,1.9443166139787307,0.011134253,0.008934018,-1.4261317352200173,2.294730321371764,22.93541979789734,0.03788280487060547,-15.181730590833117,8.302044153213501,-1.427600140935559
1.0818936824798584,4174.217064619064,1710000,170,23.992016077041626,100,13.980144739151001,1.192004094947926,-0.0034582214,-0.009004114,-1.2614262830056693,1.8691148773356836,22.8691463470459,0.04018449783325195,-5.293249192868475,8.212972402572632,-1.114620166645971
1.0393800735473633,4198.294815063477,1720000,171,24.013996839523315,100,14.016105651855469,1.328658892316488,0.0037657348,-0.0145514775,-1.2159245806005046,1.079037234924207,22.93280053138733,0.04118657112121582,-8.679090160947029,8.234356164932251,-0.9847455013044268
1.6588518619537354,4222.569569826126,1730000,172,24.21897006034851,100,13.649476051330566,1.185328332190218,0.0039847414,-0.078289844,-1.2457985948343078,1.5028059373441731,22.497536182403564,0.06162667274475098,-4.058571185040279,8.178024053573608,-0.903369603770273
1.0747389793395996,4246.155114889145,1740000,173,23.529428243637085,100,13.60900616645813,1.6629828506915394,0.006194876,-0.4531999,-1.3092461154702095,2.3036622522420243,22.414491653442383,0.03943181037902832,-11.504130555824771,8.137110233306885,-1.2560086484828055
1.0823407173156738,4270.2873775959015,1750000,174,24.066261291503906,100,13.99944281578064,2.0795769642807738,-0.014418982,-12.712227,-1.2615716399096706,1.5043202255015506,22.948446035385132,0.03460383415222168,-13.256991926415985,8.262929677963257,-1.1218240107499828
1.4626355171203613,4294.4566650390625,1760000,175,24.103272438049316,100,13.727926254272461,1.3706926936601282,-0.010246863,-257.45984,-1.28752444069354,1.5690883347635083,22.579333543777466,0.06009531021118164,-4.748755817471183,8.17339563369751,-1.0742786375521365
1.4063305854797363,4318.398138046265,1770000,176,23.87736964225769,100,13.586737632751465,1.3611922232606704,0.02049281,-165.01416,-1.1952200574995875,3.0689534714501927,22.429585218429565,0.04067373275756836,-3.874210329565328,8.17438817024231,-1.0618595902924286
1.0738716125488281,4341.968613862991,1780000,177,23.487061262130737,100,13.714325904846191,2.1587860377199357,-0.0053623533,-21.540405,1.6109386562863746,6.682266868355606,22.374499320983887,0.038066864013671875,-2.424278004892777,7.9888458251953125,3.006856510067397
1.1015779972076416,4366.015399456024,1790000,178,23.98390507698059,100,14.079265832901001,3.5653689366822796,-0.021002725,-1.9214059,-0.14335600544566293,6.594452091767784,22.8424289226532,0.03925371170043945,-7.3134724922981,8.083696603775024,-0.17398498828387918
1.0352799892425537,4389.9701561927795,1800000,179,23.897466897964478,100,14.001869201660156,3.495230356884663,0.014087375,-0.4876784,-0.5358505070444942,5.894773583308558,22.816590070724487,0.044828176498413086,-8.348346168199033,8.118827104568481,-0.701767608291808
1.0864384174346924,4414.009383678436,1810000,180,23.981088399887085,100,14.02968454360962,3.2987112819088833,-0.011231458,-0.29495966,-0.8088412858976913,5.217082780838895,22.84799551963806,0.0459744930267334,-8.123731789917253,8.12924337387085,-1.217042259394637
1.0486860275268555,4437.903016328812,1820000,181,23.827778100967407,100,13.97880744934082,3.5223685787906507,-0.016850283,-0.23411614,-0.46282139453246096,6.74163642217907,22.73624277114868,0.04217123985290527,-9.448279520263124,8.074656963348389,-0.6911962738590225
1.0909817218780518,4461.7400670051575,1830000,182,23.775817155838013,100,13.882624864578247,3.6482399110385635,-0.008811957,-0.055702087,-0.9808514562262909,5.881976921769785,22.647531032562256,0.03660392761230469,-9.606530268551317,8.061373710632324,-1.429824138740577
1.1112744808197021,4485.6865866184235,1840000,183,23.88610601425171,100,13.99815845489502,3.507669249270255,-0.008319873,-0.05642893,-0.5027742607400812,6.197737000327389,22.740149974822998,0.033937692642211914,-9.148502414743808,8.061003684997559,-0.6814502457933425
1.07185959815979,4509.57482790947,1850000,184,23.825427293777466,100,13.950604438781738,3.3502118425583003,-0.011796435,-0.03860421,-0.5779113261401404,6.959867686279206,22.715726613998413,0.03709769248962402,-8.183207994894776,8.076568841934204,-0.7453360908074578
1.0716099739074707,4533.506244897842,1860000,185,23.87578248977661,100,14.020117044448853,3.5688737453009365,-0.007530603,-0.01427709,-0.2857899146433723,6.502629027374659,22.765032291412354,0.038384437561035156,-7.296598957407136,8.063391923904419,-0.39300338311163413
1.0747020244598389,4557.425049066544,1870000,186,23.855159521102905,100,13.984043836593628,3.610225629186001,-0.016392957,-0.019035889,-0.020959427176827496,6.928224160559151,22.738168001174927,0.04151654243469238,-10.580210757945252,8.070215702056885,0.03675201054548178
1.0518908500671387,4581.388508081436,1880000,187,23.903634786605835,100,14.00961422920227,3.6502379252385944,-0.01803869,-0.017795686,-0.3536915892584402,6.473314187272529,22.81225275993347,0.0386052131652832,-8.623692250928,8.109769344329834,-0.4283896317944453
1.0641160011291504,4605.268116235733,1890000,188,23.816288471221924,100,13.912306547164917,3.386334063668303,-0.0036770997,-0.0052782777,-0.6478971630981636,5.603822201656303,22.705998182296753,0.045433759689331055,-8.407198693962766,8.101915121078491,-0.7829674669431068
1.0624456405639648,4629.776536464691,1900000,189,24.450209379196167,100,14.40939974784851,3.8298455319010944,-0.0008797607,-0.0021541077,-0.3667980854702008,6.663851415387041,23.34578800201416,0.041187286376953125,-9.36336306396359,8.238677263259888,-0.48279828951949083
1.0242063999176025,4653.732393026352,1910000,190,23.89677143096924,100,14.102852582931519,3.7940656294630566,-0.0073015015,-0.008436725,-0.32316919886128553,7.061125300312153,22.833603143692017,0.03824138641357422,-9.3629077087395,8.044304609298706,-0.3192296362350177
1.0685372352600098,4677.672561645508,1920000,191,23.8739116191864,100,14.021260261535645,3.6229361155347624,0.009311038,0.008388388,-0.3781307732572359,6.877762549290932,22.761798620224,0.04285240173339844,-8.060397958814411,8.057981729507446,-0.46161541178166343
1.0927155017852783,4701.503125905991,1930000,192,23.773197650909424,100,13.939570903778076,3.682897698289951,-0.0034889404,-0.0057330322,0.09115913486882933,7.126452290719821,22.64301824569702,0.036690473556518555,-7.574688494495465,8.029589176177979,0.21758877985773656
1.0855579376220703,4725.373996734619,1940000,193,23.813549995422363,100,13.92911696434021,3.672406985066029,-0.012275952,-0.014020141,-0.4803972044899522,6.647092446261726,22.68410849571228,0.04319882392883301,-9.797615608298688,8.069490194320679,-0.6181671127202731
1.078110694885254,4749.4364132881165,1950000,194,24.002216339111328,100,14.07768988609314,3.4564237428820346,0.0052865343,-0.0103383,-0.12861390204370082,7.621976461874148,22.884909868240356,0.038234710693359375,-7.418122249305704,8.120942115783691,-0.06367545738686846
1.064821481704712,4773.334019899368,1960000,195,23.836912393569946,100,13.962737083435059,3.5644078326588646,-0.010618005,-0.011577338,0.024414654715738688,6.732558731469457,22.736464977264404,0.03501701354980469,-7.627396519203647,8.068941116333008,0.13427166385495787
1.0764267444610596,4797.133191347122,1970000,196,23.7335045337677,100,13.870892763137817,3.762309400744465,-0.012793864,-0.01552717,0.0009493620226891786,6.599555343905579,22.609230041503906,0.04714226722717285,-10.605838147390507,8.056743860244751,0.10516573362780185
1.575922966003418,4821.051115036011,1980000,197,23.855215072631836,100,13.575448513031006,3.7723436255706115,-0.0049105166,-0.006022745,-0.16644099238046223,7.481762304410419,22.2395339012146,0.03897237777709961,-7.520831248966788,7.989147424697876,-0.03294693671254016
1.0577366352081299,4844.58132815361,1990000,198,23.44681692123413,100,13.666508913040161,3.447919702332212,-0.016264504,-0.016889835,-0.5597558013243311,6.236869994048816,22.34950041770935,0.037799835205078125,-7.647253241221289,8.006819725036621,-0.7183102788169957
