Time-Sampling,Time-Optimization,train-EnvExecTime,LossBefore,train-MinReturn,train-AverageReturn,train-PolicyExecTime,LossAfter,train-MaxReturn,Time-SampleProc,train-AverageDiscountedReturn,n_timesteps,train-StdReturn,Time,ItrTime,Itr,train-NumTrajs
27.177600383758545,3.0250589847564697,11.513988494873047,-1.4197015e-05,-207.1889806123998,-44.60181469022391,14.919431447982788,0.13760847,114.43735758518608,0.17784428596496582,-17.139736360857054,10000,80.15273760594935,30.381540298461914,30.381529569625854,0,100
27.281996250152588,1.7737958431243896,11.635178565979004,-1.4199243e-05,-225.25486488767433,-92.5076238220264,14.922974109649658,0.0029966284,119.43118309498202,0.26418018341064453,-44.08223815862965,20000,88.12400386665018,59.82068920135498,29.321906328201294,1,100
27.557339668273926,1.73687744140625,11.768661260604858,-1.4217691e-05,-253.9013323304619,-54.70966168085013,15.035391330718994,-0.0062152753,143.9251335546396,0.1276078224182129,-24.35141491139108,30000,99.03144231840832,89.31030535697937,29.42262363433838,2,100
26.44403338432312,1.5382325649261475,11.332228899002075,-1.4234171e-05,-249.8799962068194,-8.373066402633816,14.397604942321777,-0.0066885045,181.0017965569731,0.1405165195465088,4.478015862488065,40000,105.00328241079252,117.51826310157776,28.12355351448059,3,100
26.49538516998291,1.1258842945098877,11.323486566543579,-1.4212273e-05,-249.05196847589065,63.63515776171025,14.458853483200073,-0.009688981,201.08300358216317,0.11316990852355957,45.43633972301179,50000,93.8404151809237,145.33994054794312,27.73604154586792,4,100
26.601573705673218,1.0999314785003662,11.347822666168213,-1.4196848e-05,-202.81965295171818,122.89589376158023,14.53272271156311,-0.010157789,201.3559217027391,0.13263893127441406,78.56172711310006,60000,92.18405408239178,173.2762622833252,27.834834337234497,5,100
26.916080474853516,1.0890507698059082,11.538910627365112,-1.4181275e-05,-23.47549495596794,165.9496536310593,14.653611421585083,-0.008116394,206.7503433760207,0.11553168296813965,102.63413037698201,70000,43.906913749244765,201.46101474761963,28.1212956905365,6,100
27.012319803237915,1.1190884113311768,11.597482681274414,-1.4134527e-05,85.08407424584374,181.9760848894892,14.69128155708313,-0.0065880455,202.46864437426171,0.13219809532165527,111.06877057231837,80000,17.01844133000037,229.79056215286255,28.264497995376587,7,100
27.210127353668213,1.1112933158874512,11.697626829147339,-1.4107814e-05,149.82013582607144,186.2667398146512,14.787948369979858,-0.004509704,200.31142404137782,0.1352558135986328,113.34399444166597,90000,9.448281264062764,258.31395387649536,28.457942247390747,8,100
26.874488830566406,1.1935765743255615,11.615537643432617,-1.40898e-05,161.13644866128342,190.21292384916717,14.54592251777649,-0.004802269,204.1574840376672,0.20974159240722656,115.0362086419226,100000,8.215497026058683,286.65756726264954,28.27903723716736,9,100
27.20277237892151,1.1284921169281006,11.772576570510864,-1.4061058e-05,153.25020716922643,192.34880092601932,14.70474123954773,-0.0043333727,204.29778247015665,0.13992881774902344,115.82390768924947,110000,7.497023362608312,315.19092893600464,28.47212028503418,10,100
27.090373277664185,1.1590614318847656,11.729587078094482,-1.4022204e-05,165.92140887909142,193.61488684807816,14.643552541732788,-0.0061683822,203.70980932425329,0.1403508186340332,116.37410007265017,120000,7.443025828173472,343.6504957675934,28.39055824279785,11,100
27.2856342792511,1.1642951965332031,11.814461946487427,-1.39802705e-05,181.6629318157286,196.14850314968146,14.752056121826172,-0.002767002,202.95296355106106,0.1328437328338623,117.24764277101198,130000,4.33386664870722,372.3111002445221,28.58354091644287,12,100
27.141582250595093,1.1480052471160889,11.783116340637207,-1.3931827e-05,182.90371347689137,197.6760178761877,14.635613918304443,-0.00445561,203.91007687308257,0.12351512908935547,117.75130059180758,140000,4.147516216771281,400.80299615859985,28.414222717285156,13,100
27.15035581588745,1.1612327098846436,11.808203220367432,-1.3886532e-05,185.98336488097206,198.8523141687778,14.62637209892273,-0.003861618,204.59892903408743,0.12139511108398438,118.21161266610545,150000,3.4960445035685273,429.30568742752075,28.433841466903687,14,100
27.262418508529663,1.1284635066986084,11.83454942703247,-1.382594e-05,190.21581528564764,199.6190781633603,14.707046508789062,-0.0039849263,203.90414502028062,0.1517775058746338,118.47154359483649,160000,2.697407006479608,457.92386174201965,28.5434787273407,15,100
27.116737842559814,1.1584718227386475,11.890568494796753,-1.3774708e-05,174.89521113889654,199.94957646524483,14.516257286071777,-0.0043982016,205.1458264165106,0.12360787391662598,118.63054531620199,170000,3.612369833356451,486.39379501342773,28.39996576309204,16,100
27.44284152984619,1.196230411529541,11.922706365585327,-1.3722686e-05,194.79267829235815,200.96452725568528,14.7819504737854,-0.0027083457,205.26009439235483,0.16478180885314941,119.00562315052132,180000,1.7982415400178928,515.272397518158,28.805007457733154,17,100
27.404240608215332,1.139622449874878,12.028339862823486,-1.3655611e-05,185.8940392668039,200.52435834206221,14.659435749053955,-0.0033420036,204.6100125925835,0.13975286483764648,118.91745285393746,190000,2.515635875208263,544.0362544059753,28.684510469436646,18,100
27.550390481948853,1.1287798881530762,11.950048446655273,-1.3594753e-05,194.4966708661869,201.03757204724803,14.885640859603882,-0.0034111715,204.60982359668031,0.15163636207580566,119.1202970897681,200000,1.7121385975717238,572.9370653629303,28.831528186798096,19,100
27.390926361083984,1.1648874282836914,11.880938529968262,-1.3528264e-05,193.65661325066765,201.50051978363393,14.77624249458313,-0.008392994,204.70105864991592,0.12495064735412598,119.41990933047568,210000,1.7324281723053927,601.6901452541351,28.681683778762817,20,100
27.429771900177002,1.1400959491729736,11.967780113220215,-1.3464447e-05,193.00815261577011,201.86599128422375,14.744020462036133,-0.00824132,205.08139045103584,0.1216592788696289,119.53814721423339,220000,1.8673577108458987,630.4446284770966,28.69234561920166,21,100
27.397925853729248,1.1189208030700684,11.918246746063232,-1.3383717e-05,199.0646427156101,202.60197579221048,14.757605075836182,-0.010094239,206.77514494678644,0.11699771881103516,119.92206424931477,230000,1.5565236847831667,659.1489629745483,28.635101318359375,22,100
27.59524369239807,1.1322994232177734,11.997762680053711,-1.3295351e-05,195.15681738901873,203.34413673779378,14.859302997589111,-0.006624993,207.49315876072527,0.14064574241638184,120.24607494319521,240000,1.687500958598633,688.0857410430908,28.86906599998474,23,100
27.507810354232788,1.1051709651947021,11.899503707885742,-1.32545265e-05,191.9755148821505,203.44236560430244,14.894681215286255,-0.004137517,208.10178506776697,0.13431406021118164,120.24113571494996,250000,1.891026457804909,716.9006459712982,28.748471975326538,24,100
27.37231731414795,1.1097769737243652,11.923350095748901,-1.3171374e-05,195.63836083779898,203.99486465284215,14.728196620941162,-0.008577474,207.50072968659077,0.12309026718139648,120.61157640501058,260000,1.835469699481587,745.575630903244,28.60599970817566,25,100
27.33165192604065,1.1466786861419678,11.895131826400757,-1.3108628e-05,197.42398641647478,204.36363185408769,14.713167667388916,-0.0030598862,208.73451784541047,0.14953827857971191,120.73837202500188,270000,1.9507692946089805,774.2790393829346,28.629132509231567,26,100
27.372861623764038,1.138568639755249,11.868898153305054,-1.3047124e-05,198.57971100461754,205.73852151504926,14.788337230682373,0.0009063581,213.44827742324452,0.12280702590942383,121.24382826768955,280000,2.179598244397907,802.9806199073792,28.634976863861084,27,100
27.44384264945984,1.1372246742248535,11.936644315719604,-1.299269e-05,200.6562965460677,207.09227144450924,14.779428958892822,0.000272091,214.1090047884674,0.12850141525268555,121.783546488793,290000,2.8507518842602915,831.7635118961334,28.71157455444336,28,100
27.54306125640869,1.1140251159667969,11.955280303955078,-1.2946204e-05,199.680516809279,208.02655913077305,14.862416505813599,-0.006256951,221.0111613068268,0.12784743309020996,122.16572100254433,300000,3.684615057296093,860.6160409450531,28.78595805168152,29,100
27.491137266159058,1.1600112915039062,11.917133569717407,-1.2889186e-05,199.2974185267976,209.1114810760808,14.849366903305054,-0.0075218985,216.91433892938508,0.15113472938537598,122.66268201228488,310000,3.352567040004426,889.4880163669586,28.80305504798889,30,100
27.351334810256958,1.1370453834533691,11.870871543884277,-1.2858172e-05,203.29890689609852,210.57470284257022,14.76856017112732,0.004148231,221.07177247693272,0.13197636604309082,123.27673546529284,320000,3.9375685581740476,918.1892080307007,28.621119260787964,31,100
27.234962701797485,1.1525628566741943,11.767793416976929,-1.2809953e-05,195.32875607119502,210.13461103067218,14.750107765197754,-0.005038545,219.04966969788504,0.1345059871673584,123.07804219030697,330000,3.4954366612159835,946.7782835960388,28.522700309753418,32,100
27.335679292678833,1.1468157768249512,11.848089694976807,-1.2775378e-05,204.93033026511364,211.08804788172853,14.761005401611328,-0.00780393,220.56655079018438,0.12442302703857422,123.51890745748473,340000,3.7191405655070873,975.4570379257202,28.607845306396484,33,100
27.41870093345642,1.13468599319458,11.82970380783081,-1.2761809e-05,201.17784955644197,212.80217386609888,14.857857704162598,-0.0038981412,224.82740471560717,0.140000581741333,124.17959696704702,350000,4.1336527622505415,1004.220977306366,28.694129467010498,34,100
27.141587495803833,1.1247532367706299,11.72167420387268,-1.2722446e-05,187.81778016174877,212.81830627411588,14.707184314727783,-0.005845757,227.17857334555623,0.14792490005493164,124.19585648949992,360000,4.934842203935297,1032.7081472873688,28.415087699890137,35,100
27.326265811920166,1.1309771537780762,11.77986216545105,-1.2700357e-05,198.76605829946442,214.39407006959863,14.82916808128357,-0.0069324174,224.90846385710867,0.1264171600341797,124.82252312808255,370000,3.874503171790353,1061.3588240146637,28.58434772491455,36,100
27.185223817825317,1.1215605735778809,11.712136030197144,-1.26555815e-05,199.9485751419489,215.83696625458344,14.753027200698853,-0.0054960516,225.8944800121505,0.11345601081848145,125.32437752469163,380000,4.202245147940033,1089.844631433487,28.42099404335022,37,100
27.193891763687134,1.1424400806427002,11.790102481842041,-1.2624558e-05,206.62406881310073,215.85383958044898,14.682965755462646,-0.002737642,230.33222508707345,0.12448596954345703,125.28801292914878,390000,4.530675373840344,1118.377576828003,28.46161198616028,38,100
27.031293153762817,1.114351511001587,11.683665037155151,-1.2578071e-05,201.5234496263737,217.3544605583212,14.613648414611816,-0.00812995,228.4282283630608,0.13370680809020996,125.90176729224657,400000,4.336641513156772,1146.731576681137,28.280234336853027,39,100
27.263505220413208,1.1203036308288574,11.716299772262573,-1.2506085e-05,209.05898532010576,218.41077072049723,14.822071313858032,-0.004939624,228.55527563610923,0.14888405799865723,126.4319560957239,410000,3.882137610700531,1175.3323652744293,28.533432006835938,40,100
27.249647617340088,1.151573657989502,11.687051057815552,-1.2458912e-05,209.08803155295018,219.314999905457,14.834697961807251,-0.0048885974,234.13102899035607,0.13862156867980957,126.68837406675591,420000,4.464986837445772,1203.9359486103058,28.540550708770752,41,100
27.14626693725586,1.1440002918243408,11.6699538230896,-1.2428556e-05,42.94154556935439,217.0073255562972,14.75215768814087,-0.0053810757,235.5419751104314,0.12083315849304199,125.08271603505885,430000,21.095146601527016,1232.414568901062,28.411972045898438,42,100
27.81420922279358,1.1585826873779297,11.937523126602173,-1.23866475e-05,206.800754207858,219.44389760699315,15.135127544403076,-0.003760894,243.72044745235297,0.12632417678833008,126.70789635600973,440000,4.880349397105133,1261.5900855064392,29.101773977279663,43,100
27.21153235435486,1.1211462020874023,11.698244571685791,-1.2360729e-05,72.15692564245973,218.57716901444658,14.794878959655762,-0.0057570697,237.48392989195833,0.16107630729675293,125.88196677385564,450000,17.104656974008677,1290.1518561840057,28.494511127471924,44,100
27.18890070915222,1.1698551177978516,11.637784481048584,-1.2305144e-05,199.8367640038056,220.8082470420928,14.82665467262268,-0.004525406,234.5190392095539,0.12510919570922852,127.12816551431084,460000,4.970969904694255,1318.704773902893,28.484663009643555,45,100
27.200048685073853,1.1197493076324463,11.639031648635864,-1.2294124e-05,201.95692786986731,220.50498411660635,14.83210277557373,-0.0043729483,234.75622174698634,0.12938570976257324,126.94520471450802,470000,4.850033327456786,1347.232215166092,28.45046830177307,46,100
27.111955642700195,1.141167163848877,11.645406007766724,-1.2246178e-05,203.3230322123121,222.48591501862845,14.743884563446045,-0.0025257356,240.0216359670493,0.1197211742401123,127.62755263672048,480000,5.292888552517033,1375.6751792430878,28.373673677444458,47,100
26.979584455490112,1.1779580116271973,11.523609399795532,-1.221651e-05,197.3029147051426,221.9259111511591,14.726692914962769,-0.0032343473,239.0026056340451,0.14667201042175293,127.35162933315755,490000,5.811709879406119,1404.0393726825714,28.305005073547363,48,100
27.102202892303467,1.1153578758239746,11.586781024932861,-1.2158008e-05,208.15532786198142,224.32499697299517,14.798346042633057,-0.0032664253,246.06206335612106,0.1482698917388916,128.40138219514648,500000,6.659537344666906,1432.4848210811615,28.366602420806885,49,100
27.051530122756958,1.1391932964324951,11.513221979141235,-1.2159064e-05,205.45207012955882,226.9119847871923,14.812780141830444,0.00061335496,250.3774543748892,0.11394286155700684,129.14054506951925,510000,7.903240727252288,1460.8616321086884,28.30593752861023,50,100
26.98867630958557,1.1326334476470947,11.461156606674194,-1.209671e-05,204.82229327046355,228.556732039908,14.800686597824097,-0.000876061,252.44168591646536,0.15986871719360352,129.5016833494817,520000,9.191017438887913,1489.2144429683685,28.282020807266235,51,100
26.98063564300537,1.1372203826904297,11.488041400909424,-1.2083947e-05,162.5189612130499,227.87454639830136,14.767091989517212,-0.0050378316,250.11122294391146,0.12637639045715332,128.89202167360656,530000,12.947231554724278,1517.526631116867,28.245094060897827,52,100
26.935213804244995,1.1326887607574463,11.410769939422607,-1.2035013e-05,197.65166909374005,230.8485977699462,14.810330390930176,-0.005271078,248.80569250840176,0.12139081954956055,130.77225373826454,540000,8.89849054153403,1545.7843062877655,28.190125465393066,53,100
26.960890293121338,1.1142427921295166,11.390365600585938,-1.2014431e-05,196.9715695025315,236.36921331603412,14.847704410552979,-0.005044094,254.47303868960563,0.15132617950439453,132.68104046082814,550000,9.471208935815733,1574.0824632644653,28.227309226989746,54,100
26.797505855560303,1.1313245296478271,11.290238618850708,-1.198855e-05,179.22324515930237,238.33289223803888,14.796020746231079,-0.0052756886,257.57899023314735,0.12490487098693848,133.36549200681876,560000,14.308401453895481,1602.2114732265472,28.055301427841187,55,100
27.05521059036255,1.1804494857788086,11.425106287002563,-1.196039e-05,109.77331698170782,241.9242901311103,14.90904450416565,-0.0055260435,256.2757434349168,0.14129853248596191,135.2809935659675,570000,15.313002071258513,1630.6585133075714,28.377964735031128,56,100
26.926769495010376,1.1445190906524658,11.441830396652222,-1.1897866e-05,212.62879797767602,241.37968369998455,14.745854616165161,-0.007303428,256.37786200573197,0.11828327178955078,135.32514363590542,580000,9.104746394271807,1658.9167566299438,28.19184374809265,57,100
26.79783320426941,1.1523947715759277,11.390460729598999,-1.1892802e-05,167.43842221476189,240.66761614082992,14.691603183746338,-0.0044399514,261.6566906421488,0.13201308250427246,135.1261712266089,590000,13.062078192373228,1687.0721364021301,28.08303427696228,58,100
26.790488719940186,1.327822208404541,11.335557460784912,-1.1853078e-05,167.39564572413252,242.68751034398602,14.724673748016357,-0.005709005,260.21341139050037,0.1355743408203125,135.85339429482678,600000,14.228082821919157,1715.4004306793213,28.25459885597229,59,100
27.08599591255188,1.1261229515075684,11.511277198791504,-1.1825577e-05,224.14147016068958,246.03925240301763,14.853402853012085,-0.008796574,259.80540629292085,0.1237492561340332,137.40463070104025,610000,7.094231640816052,1743.8118135929108,28.3366277217865,60,100
26.79706835746765,1.1188175678253174,11.413055896759033,-1.1798366e-05,179.40477101800482,249.2211168063584,14.667277812957764,0.00428199,262.57829432636487,0.11205339431762695,138.27304340771482,620000,9.02947512034262,1771.9127941131592,28.02868366241455,61,100
26.93472695350647,1.1370890140533447,11.448434591293335,-1.1756931e-05,230.4249179727659,249.57849109446997,14.7671959400177,-0.00131278,259.0751367883758,0.12473607063293457,138.49829039695817,630000,5.275871363036871,1800.1763098239899,28.197269916534424,62,100
26.88241982460022,1.1365318298339844,11.472237586975098,-1.1739373e-05,223.7309178933122,249.40939786274106,14.690744638442993,0.0011091805,262.88651818980566,0.14598727226257324,138.54875577030592,640000,6.9047218082578565,1828.4074318408966,28.165722608566284,63,100
26.905645847320557,1.1002755165100098,11.493437051773071,-1.1717188e-05,230.51998381661343,252.8247682194131,14.69482946395874,-0.0012614592,264.5488886726367,0.12578439712524414,139.93729137364852,650000,6.0799367307377405,1856.6081671714783,28.132603406906128,64,100
27.36685013771057,1.1361892223358154,11.557081460952759,-1.1657587e-05,232.86340091500267,254.5265181866511,15.064021587371826,0.027338274,267.21109686013386,0.11718916893005371,141.02375899705538,660000,5.755502807974017,1885.298888683319,28.62113332748413,65,100
27.012789487838745,1.1591498851776123,11.443553924560547,-1.1579657e-05,194.79058494571794,253.71263122121903,14.840965509414673,0.00399434,270.64942493683924,0.14331483840942383,140.6653343077207,670000,9.890486446865173,1913.6782672405243,28.31610941886902,66,100
26.6981258392334,1.1312873363494873,11.315681219100952,-1.1562077e-05,139.7325550802344,254.15303150517724,14.660359621047974,-0.0013892542,268.27561230018495,0.13638091087341309,141.04894607610157,680000,17.44148952210084,1941.714772939682,27.96654486656189,67,100
26.858234643936157,1.126133680343628,11.364072322845459,-1.1523002e-05,182.941466962952,253.64255661173735,14.775974988937378,-0.0023320941,272.7481363980814,0.15180039405822754,140.45326554402845,690000,11.67435816852025,1969.9199907779694,28.137229919433594,68,100
26.846765279769897,1.1600842475891113,11.369404315948486,-1.1508416e-05,236.50374434283495,256.36527528313746,14.751930236816406,0.0015594929,273.122280995406,0.11591625213623047,141.8364754688895,700000,6.389688030515906,1998.1169877052307,28.123486280441284,69,100
26.758217573165894,1.1615891456604004,11.353074073791504,-1.1475725e-05,223.87717852039023,258.15219864246063,14.688981056213379,0.0015394611,272.19185827294183,0.22393083572387695,142.50957649367413,710000,8.007724510225934,2026.3375945091248,28.14588689804077,70,100
26.226876974105835,1.7767746448516846,11.216491460800171,-1.1426651e-05,176.15309528135992,260.1569460599552,14.297928094863892,-0.00027216104,270.54080152509744,0.15550732612609863,143.10598348534813,720000,10.904640488016,2054.5600402355194,28.159915447235107,71,100
26.309755325317383,1.4548146724700928,11.215594053268433,-1.1416929e-05,228.60997405527124,258.87787604424767,14.390195846557617,-0.003437552,269.90663291576766,0.14379286766052246,142.6877185112663,730000,6.515452337574819,2082.5298252105713,27.90916132926941,72,100
26.615474224090576,1.1237585544586182,11.351641654968262,-1.134795e-05,160.3425257442018,259.29201668264807,14.537711381912231,-0.0034065747,268.05160649766464,0.13321590423583984,142.93109828367875,740000,11.541089474485892,2110.534324169159,27.876251459121704,73,100
26.833332538604736,1.1373615264892578,11.410428285598755,-1.1341354e-05,169.2977588005702,260.0422959363676,14.710525035858154,-0.003962771,272.29160119929963,0.14728116989135742,143.2214429072568,750000,11.601922063819597,2138.7302782535553,28.118850708007812,74,100
26.895384311676025,1.1553244590759277,11.386953592300415,-1.1301514e-05,243.11730713703002,261.1126551847989,14.79662299156189,-0.0026978513,271.5887941186793,0.15339374542236328,143.83661509268003,760000,5.104059230208023,2167.0051035881042,28.204946279525757,75,100
26.659308671951294,1.112915277481079,11.332467317581177,-1.1260587e-05,243.66089820789867,262.6441462741353,14.617743730545044,-0.003628813,274.3968906560304,0.12441110610961914,144.59983929426733,770000,5.680688075559462,2194.973308801651,27.898630142211914,76,100
27.009171962738037,1.119755506515503,11.439744472503662,-1.1236615e-05,246.02548009208684,263.7696082996922,14.849114894866943,0.0013518936,273.38930730330526,0.1266469955444336,145.14244274210517,780000,5.460076929524525,2223.3024232387543,28.256548643112183,77,100
26.935554265975952,1.1368377208709717,11.398043155670166,-1.1161751e-05,156.65315492578557,260.1073356024599,14.812724828720093,0.0143387215,273.9971477251391,0.14028382301330566,143.57197360242898,790000,16.388182193924145,2251.592673778534,28.213305234909058,78,100
26.909326314926147,1.14530348777771,11.389823198318481,-1.1158032e-05,232.58253560969325,261.7243879208101,14.800404071807861,0.018143881,273.11122854980323,0.12583351135253906,143.93798744018093,800000,6.348850054841101,2279.842650413513,28.181174278259277,79,100
26.962603330612183,1.1542108058929443,11.426469087600708,-1.11202135e-05,223.78970325280193,260.2539483508435,14.821105480194092,0.0031647615,271.27705305200465,0.12090086936950684,142.99066684558937,810000,6.407280474335558,2308.1470670700073,28.238713026046753,80,100
26.916701078414917,1.157949447631836,11.436758756637573,-1.1082544e-05,239.21929361339724,258.93699555901867,14.757078409194946,0.008483219,269.6061249930674,0.1145029067993164,142.71226555689287,820000,5.280561639191566,2336.407948255539,28.190032720565796,81,100
26.858170986175537,1.1474106311798096,11.374926328659058,-1.1047146e-05,238.02175619350407,258.054285581185,14.752333879470825,0.001498332,268.2220944882065,0.12491750717163086,142.5452428559962,830000,5.767657810249611,2364.6028962135315,28.131418704986572,82,100
26.767698526382446,1.1355421543121338,11.362624883651733,-1.1018554e-05,236.48163208932547,258.8593594564504,14.6881844997406,0.0051682433,270.42822179962747,0.12061834335327148,142.8275811557727,840000,6.499058147808199,2392.7065093517303,28.024627447128296,83,100
26.811599731445312,1.113814353942871,11.2815523147583,-1.1001629e-05,237.5545020999309,259.16577120048345,14.802905797958374,0.003091208,277.93470993340645,0.12413454055786133,143.11598276882668,850000,6.3266295976091085,2420.8262555599213,28.05030584335327,84,100
26.654553651809692,1.1543495655059814,11.260777711868286,-1.09694865e-05,139.50469470093194,256.6459063213081,14.683220386505127,0.007813287,272.74903617178256,0.13976836204528809,141.53172835396006,860000,18.939234631044876,2448.8427505493164,27.949336767196655,85,100
26.772932052612305,1.164841651916504,11.25669264793396,-1.0942377e-05,156.87598198435725,254.65670165397023,14.785759210586548,0.011937275,274.417832002172,0.14774870872497559,140.82336242464078,870000,22.63811854652528,2477.0016617774963,28.087059497833252,86,100
26.795193672180176,1.1342332363128662,11.34433388710022,-1.0951186e-05,246.81065373021843,263.11994660014403,14.729860544204712,0.0052001574,273.75535501050945,0.14182090759277344,144.69818278450896,880000,5.337991145970011,2505.1404407024384,28.07204580307007,87,100
26.82832145690918,1.1288576126098633,11.32335615158081,-1.0926428e-05,238.1417407199693,263.6733180815934,14.781603813171387,-0.0011553187,274.1229188028862,0.12088775634765625,144.91723292019492,890000,5.636749023341454,2533.2920441627502,28.07915472984314,88,100
26.887704610824585,1.118955135345459,11.38760495185852,-1.0906361e-05,227.04549085594712,265.52685728217426,14.77230191230774,-0.002633451,273.88817658537545,0.1391315460205078,145.74520709426034,900000,5.479896048664875,2561.5099363327026,28.14651107788086,89,100
26.816097736358643,1.172386884689331,11.38362169265747,-1.086328e-05,230.1552495185367,264.712199196397,14.723554372787476,-0.0023527408,272.29045634849535,0.15658235549926758,145.58140190120952,910000,5.909448689169467,2589.7282893657684,28.145792961120605,90,100
26.498818397521973,1.1111376285552979,11.27180814743042,-1.0845526e-05,158.19196824934383,265.4801080560784,14.511587619781494,-0.0032067345,276.06241971522877,0.15065431594848633,145.7946959810277,920000,11.836226301022375,2617.576994895935,27.761394739151,91,100
26.659356117248535,1.1631507873535156,11.31570816040039,-1.0824629e-05,250.0107858261781,266.2524132133214,14.623762130737305,-0.004015723,274.4857663547595,0.12309694290161133,146.05733620841667,930000,4.7108842788486704,2645.595277070999,27.946452856063843,92,100
26.81280779838562,1.138237476348877,11.311750650405884,-1.0789939e-05,147.44194157985945,263.11072186252574,14.78318977355957,-0.003751572,274.692362764894,0.12827777862548828,145.08239732747015,940000,19.815453334139004,2673.748263835907,28.080182552337646,93,100
26.74799871444702,1.1237292289733887,11.226682901382446,-1.0797347e-05,224.9590151258701,265.7080724471552,14.78200364112854,-0.0026732462,275.2570469256991,0.11885571479797363,146.28473547195006,950000,6.5206353311641445,2701.8098397254944,27.99143648147583,94,100
26.788542985916138,1.1444215774536133,11.361628293991089,-1.0761586e-05,245.15582908473942,266.0380875397851,14.697394847869873,-0.0038059081,273.56360025783965,0.11366868019104004,146.42025177003742,960000,4.895331264625575,2729.9304254055023,28.047551155090332,95,100
26.860039472579956,1.1026856899261475,11.316416025161743,-1.0715534e-05,146.33065233629205,265.14955566354564,14.829334259033203,-0.0033106732,277.4037967681692,0.14099860191345215,146.09971705998558,970000,17.597971436785983,2758.10769033432,28.10505223274231,96,100
26.79504156112671,1.1439597606658936,11.269404172897339,-1.0702065e-05,219.16353310564105,267.3412052891514,14.809420347213745,-0.004828478,276.2483181444593,0.13025951385498047,147.01144234231873,980000,6.387063383377925,2786.2437307834625,28.06999683380127,97,100
26.870989561080933,1.1191561222076416,11.346671104431152,-1.0658641e-05,158.68837142154595,266.3002219925088,14.792956829071045,-0.0021357918,276.44731002844696,0.13105106353759766,146.4268669981817,990000,15.845533688324865,2814.4281487464905,28.121979236602783,98,100
