train-StdReturn,LossAfter,train-AverageReturn,train-MinReturn,Itr,Time-Sampling,LossBefore,Time-Optimization,Time,train-MaxReturn,train-EnvExecTime,ItrTime,train-PolicyExecTime,n_timesteps,Time-SampleProc,train-AverageDiscountedReturn,train-NumTrajs
32.49923899174912,-0.014642385,-26.461447169529528,-105.70058237264463,0,11.641893863677979,-1.419072e-05,0.5445747375488281,12.284126281738281,50.13255069439927,2.6003692150115967,12.284123182296753,8.77796220779419,10000,0.09708619117736816,-16.400193043449107,100
32.01111807252733,-0.015353424,-28.2415878033037,-106.97058632844563,1,16.855347394943237,-1.4207583e-05,0.34370994567871094,29.68509268760681,63.045903665702674,3.870690107345581,17.3662269115448,12.615987062454224,20000,0.15120720863342285,-18.87460806370228,100
30.979527194713295,-0.014483629,-20.788126846247334,-100.75914622295286,2,20.925877332687378,-1.4178932e-05,0.26451539993286133,50.98791217803955,85.31825322214554,4.814450740814209,21.29558777809143,15.674785137176514,30000,0.1030426025390625,-13.996978642593652,100
36.049482733501925,-0.014047314,-23.705913140722775,-132.56652789770715,3,14.967825174331665,-1.4174906e-05,0.2755303382873535,66.37493944168091,83.77972012241565,3.1982812881469727,15.376368284225464,11.446964502334595,40000,0.13053131103515625,-14.52778976038545,100
31.699233037740775,-0.013650675,-24.735209005163803,-99.7666122801063,4,15.151819944381714,-1.4139248e-05,0.4004943370819092,82.06333947181702,57.403389908076036,3.2139170169830322,15.682478427886963,11.584840536117554,50000,0.12932968139648438,-15.157610464878395,100
31.85438220430409,-0.0135689,-18.310578009969273,-97.19816555902261,5,20.630823135375977,-1.4129861e-05,0.48587775230407715,103.3462643623352,75.09496723291711,4.548476934432983,21.274348497390747,15.631928205490112,60000,0.15674686431884766,-11.3813852322164,100
31.37292615487278,-0.013094163,-17.25580299122039,-100.55291272173787,6,23.33597421646118,-1.4113116e-05,0.48082780838012695,127.36688899993896,81.26576458990625,4.958855867385864,24.003515481948853,17.89018940925598,70000,0.18554353713989258,-11.27056948362582,100
32.8097457491493,-0.011649214,-20.540801685263297,-115.20234329717513,7,20.54017448425293,-1.4106844e-05,0.585329532623291,148.66159987449646,60.9023774584724,4.654396295547485,21.27980351448059,15.430789709091187,80000,0.15323638916015625,-12.187332256310825,100
35.150302140701385,-0.01262764,-23.13235464801609,-93.62534741931266,8,23.867887258529663,-1.4097983e-05,0.5666735172271729,173.32258796691895,69.98322880521148,5.061624526977539,24.644861698150635,18.31318473815918,90000,0.2008965015411377,-14.049145627825597,100
30.766456440191792,-0.013386174,-16.631776936658962,-127.44389935488674,9,20.313109636306763,-1.4078008e-05,0.4767110347747803,194.2377462387085,56.190484973878924,4.73278284072876,20.892998695373535,15.136192321777344,100000,0.10166072845458984,-10.916391958271111,100
35.762683362415565,-0.013949059,-17.44549753031488,-98.35065246199392,10,21.385911226272583,-1.4086894e-05,0.44558215141296387,216.18203258514404,89.62375392004743,4.868036985397339,21.932053089141846,16.053094387054443,110000,0.0990607738494873,-10.853262516097605,100
31.409516817039368,-0.011839877,-18.18167475092985,-95.7270168186057,11,21.19186520576477,-1.4066354e-05,0.5573515892028809,238.10883927345276,61.8232214096627,4.751115560531616,21.911722898483276,15.994853973388672,120000,0.1620011329650879,-11.00057608446877,100
31.72284712104638,-0.0115989335,-12.016974799197277,-96.00997319186503,12,22.813825130462646,-1.4046784e-05,0.5137841701507568,261.61410450935364,63.340401839783894,4.905234336853027,23.493730068206787,17.398313283920288,130000,0.16376733779907227,-8.079320462628026,100
33.48919981423138,-0.012406169,-15.826315251567973,-102.16569822327703,13,23.258442163467407,-1.4031535e-05,0.6240160465240479,285.7520718574524,111.1059143962852,5.072883605957031,24.12250590324402,17.69881319999695,140000,0.23927855491638184,-9.867021224425557,100
33.95434837471394,-0.013086434,-14.476211586724755,-105.62325712945565,14,21.618856191635132,-1.4014621e-05,0.5256268978118896,308.10420966148376,85.4760157360676,4.897062063217163,22.334301710128784,16.261000871658325,150000,0.18450164794921875,-9.680767858284417,100
36.723227906435824,-0.01349942,-4.272459639402588,-83.95944528127842,15,21.749257564544678,-1.4008165e-05,0.44454121589660645,330.5200526714325,89.86532891615283,4.849231958389282,22.39328360557556,16.42507815361023,160000,0.1985783576965332,-3.201245279606285,100
29.259241184102095,-0.013368786,-15.810811894772723,-83.94425868096495,16,22.14818572998047,-1.3967909e-05,0.4750022888183594,353.4089505672455,76.33226037865238,4.9898436069488525,22.875765800476074,16.647229433059692,170000,0.24956870079040527,-10.10434616942587,100
32.00187485523609,-0.01290301,-13.34549903769253,-86.60798117993608,17,21.166085720062256,-1.3937732e-05,0.41327738761901855,375.1271336078644,70.50612996649134,4.758775472640991,21.704195261001587,15.96047854423523,180000,0.12380838394165039,-7.675698246463863,100
32.12043662601662,-0.0114022605,-9.290086183507576,-109.39254468547206,18,22.07477641105652,-1.3888665e-05,0.5346276760101318,398.0038335323334,63.93116075088749,4.759127855300903,22.86093497276306,16.861202001571655,190000,0.23881220817565918,-6.149996185646376,100
35.56990750802029,-0.013153446,-3.767501694159571,-96.9438017737372,19,21.092195510864258,-1.3856138e-05,0.5047564506530762,419.7631952762604,104.67096122173113,4.716196298599243,21.743594884872437,15.929092407226562,200000,0.14585280418395996,-2.51438802112682,100
36.75338067833116,-0.011260751,-7.042959818060066,-96.19777060423795,20,21.87016725540161,-1.3856535e-05,0.48688673973083496,442.2830686569214,70.505855729352,4.955653667449951,22.502005100250244,16.461119174957275,210000,0.14371609687805176,-3.214161289632157,100
34.599900636200076,-0.011947156,-5.7732483856308106,-88.80340138050873,21,20.74956202507019,-1.3848172e-05,0.4671952724456787,463.6985082626343,107.26611181526525,4.687248706817627,21.396105527877808,15.610164880752563,220000,0.1781749725341797,-3.9864658165147335,100
34.93542036146578,-0.01247973,0.9772358954517205,-62.89355848905197,22,23.561431646347046,-1.3820239e-05,0.509096622467041,488.01626920700073,114.0006102493596,4.850851535797119,24.301286935806274,18.240482568740845,230000,0.22785711288452148,0.6269649734926344,100
35.44913767335202,-0.011780363,-4.96394654531005,-84.0228928886308,23,22.46408462524414,-1.3807978e-05,0.4527244567871094,511.05437088012695,89.89052764886499,4.9789512157440186,23.02110719680786,16.99152684211731,240000,0.10324549674987793,-3.434767850023436,100
42.98080338999922,-0.012776283,-7.010119852780378,-151.09919084392376,24,23.421393394470215,-1.3804979e-05,0.5371248722076416,535.1917037963867,93.33664038320731,4.973991632461548,24.118129014968872,17.940471410751343,250000,0.1580953598022461,-4.843287049318125,100
37.7349786198669,-0.013446475,1.771293247050722,-84.94992777772963,25,20.76279044151306,-1.3799082e-05,0.4116497039794922,556.5631628036499,129.28533083813096,4.766552925109863,21.35213589668274,15.518437385559082,260000,0.1729276180267334,1.3298905637426424,100
36.2916511995245,-0.013756947,0.6674894575028731,-86.82104028464414,26,20.78450632095337,-1.3765773e-05,0.49903082847595215,578.0327434539795,91.12625598007736,4.755943298339844,21.453172206878662,15.567341804504395,270000,0.16796183586120605,0.9556989270669892,100
36.24013693524443,-0.013647862,4.825020008322104,-76.55145607306414,27,21.362030267715454,-1.3734e-05,0.47762465476989746,600.0383155345917,84.77117395363835,4.756883859634399,21.99018907546997,16.149837970733643,280000,0.15001511573791504,3.302400661163672,100
36.49418259325886,-0.013206592,-3.2309224365693647,-100.27765271614766,28,20.913527727127075,-1.3719731e-05,0.5060956478118896,621.66668176651,114.8062561823879,4.688459396362305,21.619114637374878,15.786343812942505,290000,0.19905900955200195,-1.1337792192133391,100
40.77122261896464,-0.013641071,1.7671300585425207,-90.05982955238886,29,21.1035418510437,-1.3684074e-05,0.4479219913482666,643.4626798629761,104.20744357983133,4.879090309143066,21.7787606716156,15.767435073852539,300000,0.22246527671813965,0.9437044654859416,100
33.81611618679949,-0.012243352,0.5799323908480352,-84.97261088824827,30,22.99228596687317,-1.3645635e-05,0.48450183868408203,667.1028301715851,110.90983554725118,4.943210601806641,23.62674856185913,17.575134754180908,310000,0.1429150104522705,0.5949021539888867,100
44.3646326355895,-0.0121028405,7.601466528170149,-98.97152476289462,31,22.374876499176025,-1.362174e-05,0.43540334701538086,690.1430463790894,136.19305722559332,4.8510706424713135,23.030161380767822,17.021365880966187,320000,0.21537423133850098,4.62865757808268,100
39.94767914045353,-0.015734578,11.397564499945087,-82.14561609885612,32,20.465930938720703,-1.3572006e-05,0.487123966217041,711.3076596260071,113.80135486817876,4.848011493682861,21.128565073013306,15.16700530052185,330000,0.17411422729492188,7.292837136481093,100
38.169965752131006,-0.013721473,9.606639744419414,-103.99025643493817,33,22.162385940551758,-1.353742e-05,0.48064303398132324,734.1081788539886,88.80327297289847,4.983423471450806,22.78738522529602,16.67734384536743,340000,0.14267730712890625,6.609449496660983,100
37.947561217192856,-0.012024563,0.7383245096985886,-87.96444466315327,34,21.401679039001465,-1.3513707e-05,0.45525360107421875,756.1871883869171,92.14803489001353,4.952115774154663,22.063295364379883,15.972183227539062,350000,0.20192718505859375,0.29588734685063217,100
44.85215514396085,-0.012925106,15.52977309426963,-74.82967938160056,35,22.711064338684082,-1.348172e-05,0.4364809989929199,779.5764031410217,120.14563296588857,4.937763690948486,23.37370228767395,17.305015802383423,360000,0.2252030372619629,9.70383802241962,100
42.89273987562039,-0.013101206,23.164920030212592,-94.70366213454989,36,19.77117371559143,-1.34444845e-05,0.49724817276000977,800.0346302986145,119.5415600408766,4.759005069732666,20.439565181732178,14.565202236175537,370000,0.16824913024902344,14.084956573779564,100
39.18753842761025,-0.013643375,12.787337055622729,-77.86993484095302,37,21.93549418449402,-1.34214315e-05,0.48163890838623047,822.6152238845825,90.90441627044623,4.783668756484985,22.56234622001648,16.69762110710144,380000,0.14386773109436035,7.332743426106333,100
34.86827691341558,-0.012469413,19.02646737360697,-56.41237972219095,38,24.26207447052002,-1.3407293e-05,0.4490511417388916,847.5138442516327,96.66841127120131,4.915348291397095,24.882405281066895,18.856589555740356,390000,0.16885781288146973,11.477707428863573,100
42.92182515593431,-0.014481497,16.586870040816855,-113.81367716638478,39,20.027369260787964,-1.3364054e-05,0.4712705612182617,868.1873610019684,125.74740953734938,4.806026458740234,20.657375812530518,14.746684551239014,400000,0.1576097011566162,10.279319559294661,100
39.689376862030514,-0.01337146,21.15165307443289,-85.8641523957964,40,20.737589359283447,-1.3320953e-05,0.46877121925354004,889.5824687480927,110.58606228538505,4.710087060928345,21.381906032562256,15.571452617645264,410000,0.17413806915283203,12.797077770368817,100
46.20960025978908,-0.013591766,26.04262874118686,-67.90273960598978,41,21.873368501663208,-1.3287715e-05,0.42633748054504395,912.0512018203735,125.93226832071502,4.79355788230896,22.45187520980835,16.589558124542236,420000,0.15102243423461914,15.92618590201864,100
43.67781992454235,-0.012085018,32.13740424373587,-64.74707694141279,42,22.207622528076172,-1.32614705e-05,0.4281768798828125,934.8404996395111,137.99638628712495,4.853418588638306,22.76839303970337,16.90610361099243,430000,0.1314852237701416,18.91621735402094,100
44.11881886244347,-0.013839201,32.049081305875895,-71.32822047278253,43,21.964813470840454,-1.3234676e-05,0.48158860206604004,957.4525427818298,126.45833132719582,4.746992588043213,22.599022388458252,16.746549606323242,440000,0.14805102348327637,18.540019823885945,100
44.01845375978125,-0.013236554,37.18530514465477,-47.52144906616968,44,21.515387773513794,-1.3191596e-05,0.48790907859802246,979.6220653057098,154.7865224311862,4.7503674030303955,22.153111934661865,16.300989627838135,450000,0.1485424041748047,21.87156706124743,100
41.02212032981947,-0.013169718,26.146710245770674,-90.24526448366623,45,23.3006911277771,-1.315041e-05,0.5941488742828369,1003.7943818569183,109.89466380956613,5.00910210609436,24.155088186264038,17.79894232749939,460000,0.25620055198669434,15.778670234595575,100
40.996747578359866,-0.011904759,32.62476892673488,-67.91573167007857,46,23.111207485198975,-1.3107785e-05,0.49703192710876465,1027.5888087749481,137.87738943362382,4.927263021469116,23.778225898742676,17.704777240753174,470000,0.16851162910461426,20.27643575911463,100
42.637548253688486,-0.011672823,41.18307155799802,-65.27330209174745,47,21.638283491134644,-1.3081001e-05,0.44970130920410156,1049.8404715061188,156.72011303434502,4.916117906570435,22.23277735710144,16.221960067749023,480000,0.14158940315246582,23.90791068965777,100
42.64066995942041,-0.013011404,37.63678029032363,-83.41399895485372,48,22.471455574035645,-1.3041605e-05,0.45509767532348633,1073.0172188282013,160.56542508031322,4.775662183761597,23.158129453659058,17.211252212524414,490000,0.22929596900939941,22.697752681094418,100
41.62245391658311,-0.016087342,39.877557393809525,-63.0772324755929,49,22.276593446731567,-1.3026671e-05,0.44356608390808105,1095.8970217704773,144.7048339778686,4.7268054485321045,22.86353588104248,17.070146322250366,500000,0.1403486728668213,24.54210062018865,100
42.98545151395902,-0.01320679,47.34702584055595,-32.04049071494339,50,21.508421897888184,-1.2994427e-05,0.4337453842163086,1118.036010503769,140.60175191855433,4.6938183307647705,22.12432289123535,16.37220287322998,510000,0.17834830284118652,29.165005074727624,100
45.78523351160811,-0.014255288,37.03419409233351,-80.4326027377219,51,22.035911321640015,-1.2955789e-05,0.4657270908355713,1140.7035098075867,128.96379388947187,4.717010736465454,22.651912689208984,16.861271381378174,520000,0.14786314964294434,22.172715788881636,100
44.31456905936248,-0.0141927665,55.61171945405372,-56.39794922214886,52,23.732199907302856,-1.295044e-05,0.47693967819213867,1165.1346337795258,137.29908319132588,5.038335561752319,24.40934705734253,18.216281414031982,530000,0.19376444816589355,32.634781348741974,100
42.60718993555284,-0.013872545,49.374867215401785,-51.72410813107118,53,21.388535499572754,-1.2920238e-05,0.4604969024658203,1187.1639046669006,187.35357193944733,4.708737850189209,22.003238677978516,16.209797620773315,540000,0.1518568992614746,30.103736489392332,100
46.40462679340893,-0.014549234,51.209797738098366,-56.982638990409676,54,21.243003845214844,-1.2896419e-05,0.45727038383483887,1209.089230298996,175.4968753685766,4.677321195602417,21.90594172477722,16.109009265899658,550000,0.20458006858825684,29.9058615756309,100
43.784791531381046,-0.014551438,47.189235120295145,-44.77080908219193,55,22.135549545288086,-1.2862213e-05,0.6277415752410889,1232.1105058193207,158.98124631116974,4.746051549911499,22.997693061828613,16.93196964263916,560000,0.22938132286071777,28.043972961341122,100
44.315481926305594,-0.01291039,53.74586696689949,-41.482645445740026,56,20.039965629577637,-1.28252905e-05,0.5451095104217529,1252.881177186966,156.21020050080526,4.698280334472656,20.758033752441406,14.905179977416992,570000,0.17195868492126465,32.492579749229364,100
47.29175650201093,-0.013551575,49.20356217091971,-86.76254055643531,57,20.603769302368164,-1.2781408e-05,0.4432671070098877,1274.0983126163483,144.0482428069344,4.780357122421265,21.202083587646484,15.367217063903809,580000,0.15374994277954102,28.779669552260547,100
46.13304535216973,-0.015440779,52.6633828104133,-66.76494596845883,58,21.720115900039673,-1.27434805e-05,0.4809684753417969,1296.4724581241608,145.81489849960857,4.72268271446228,22.36245107650757,16.556838989257812,590000,0.160064697265625,32.08247378596108,100
51.006008781240894,-0.013324011,56.99521065334476,-87.45814409138465,59,21.576912879943848,-1.2705583e-05,0.5119693279266357,1318.7435774803162,183.23267824050217,4.832738161087036,22.259175539016724,16.24513816833496,600000,0.16958332061767578,34.91904709871945,100
46.334679520613115,-0.014735575,68.02318666091028,-36.05671816922605,60,22.083825826644897,-1.269311e-05,0.5467114448547363,1341.5594141483307,158.41397959981543,4.822252511978149,22.795264720916748,16.81383490562439,610000,0.16168904304504395,40.627174958954235,100
47.463562339677125,-0.015210115,58.72092596354655,-47.97357389224636,61,21.34895896911621,-1.2676688e-05,0.45677947998046875,1363.556207895279,174.31077329898963,4.762741804122925,21.981800079345703,16.117200136184692,620000,0.1749577522277832,34.61620938116032,100
45.54716835405495,-0.016441021,69.87783720255496,-28.172017860285024,62,21.20384955406189,-1.2631833e-05,0.41706037521362305,1385.351833820343,161.44850853695567,4.659350156784058,21.782869815826416,16.089714288711548,630000,0.15154337882995605,41.26219003865605,100
46.26323843344315,-0.015008461,60.250910428297566,-82.78467623458845,63,21.714080572128296,-1.2594343e-05,0.7036478519439697,1407.8823812007904,153.1630870932486,4.789479494094849,22.51070499420166,16.47406530380249,640000,0.09206628799438477,36.42243593589626,100
50.453377406185005,-0.014783629,58.46257710528564,-96.6300255416258,64,20.6042799949646,-1.2575301e-05,0.5935077667236328,1429.245483160019,172.62632941382302,4.861963272094727,21.345898628234863,15.297746419906616,650000,0.14693951606750488,35.09346057912084,100
56.21529454360231,-0.015390699,57.5136556807409,-97.24751484428455,65,21.579691886901855,-1.2523718e-05,0.569821834564209,1451.5463156700134,180.934788182845,4.861339807510376,22.2842013835907,16.2311053276062,660000,0.13132166862487793,34.674626533666476,100
50.40068553664765,-0.015499433,72.55198110429633,-35.588444993461856,66,20.764065265655518,-1.2510317e-05,0.5871162414550781,1473.15571475029,165.5048451582714,4.7281694412231445,21.591288089752197,15.558362245559692,670000,0.23812294006347656,42.46660583480385,100
43.6816303005773,-0.0144201815,59.26855064497294,-49.95668742313457,67,20.169142246246338,-1.24893895e-05,0.4358072280883789,1493.942423582077,152.82725292901134,4.803084850311279,20.739558935165405,14.878096580505371,680000,0.13097119331359863,35.338923626065956,100
42.34571259014365,-0.013350999,66.80869140438159,-27.141697430870295,68,24.708460092544556,-1.2459742e-05,0.46509861946105957,1519.291780948639,202.65752671720202,4.888507127761841,25.334264039993286,19.32630753517151,690000,0.15750455856323242,38.80101974400934,100
45.05753967480891,-0.013924761,66.3222336232869,-36.95793856033142,69,23.042226791381836,-1.2419701e-05,0.5409071445465088,1543.0479311943054,182.31851415817982,4.835478067398071,23.729608297348022,17.716349124908447,700000,0.14499473571777344,39.16064998768638,100
41.106355275386505,-0.015353516,73.94090200764384,-68.29764741821087,70,21.14417862892151,-1.239441e-05,0.46179842948913574,1564.8183710575104,183.36268628665914,4.765791893005371,21.751951217651367,15.927323579788208,710000,0.14482569694519043,43.15369304751951,100
46.5923021412986,-0.014330348,73.73418212637323,-38.466207688785296,71,21.354042768478394,-1.2353348e-05,0.4786701202392578,1586.843511581421,167.8084681308554,4.725948810577393,22.010022163391113,16.15611958503723,720000,0.17618370056152344,43.515892577189426,100
48.986206844097,-0.013547496,71.74714436851383,-39.78275793568678,72,20.766929626464844,-1.232477e-05,0.4435606002807617,1608.2383885383606,176.2959398754059,4.637380599975586,21.378813982009888,15.663583040237427,730000,0.16683292388916016,42.878875985175384,100
51.62017273603616,-0.013628189,64.93057960825494,-50.00032655984882,73,20.43055772781372,-1.2315792e-05,0.4832489490509033,1629.362812757492,163.2201538605847,4.701493501663208,21.110122680664062,15.249736785888672,740000,0.19505548477172852,38.533193688347545,100
46.45077382270446,-0.013536567,64.46170132892343,-55.29470499262168,74,20.883204460144043,-1.2292997e-05,0.43735599517822266,1650.839988708496,149.79103038987677,4.817209005355835,21.46138620376587,15.611215353012085,750000,0.1402292251586914,38.05832266723065,100
42.15245233837253,-0.014713003,84.82959668581725,-33.142094139127714,75,24.17758274078369,-1.2274537e-05,0.5134894847869873,1675.741440296173,163.199653319548,4.796076059341431,24.883440494537354,18.890873432159424,760000,0.19164013862609863,48.85854596676811,100
49.697451961894906,-0.01425969,74.87573154189894,-43.04229387772421,76,21.53903841972351,-1.2238978e-05,0.5595014095306396,1698.132383108139,156.53047831761887,4.652370929718018,22.36706018447876,16.435745000839233,770000,0.2671027183532715,43.830590031489955,100
51.25082927677065,-0.01364706,75.95808528336038,-64.18259278407773,77,20.850780725479126,-1.2237442e-05,0.6529242992401123,1719.8647665977478,199.45322428820788,4.72843074798584,21.714016914367676,15.660743713378906,780000,0.20909404754638672,44.87159961472606,100
47.36279560997624,-0.015677165,80.28800233935881,-41.01066553501271,78,20.727586269378662,-1.2200664e-05,0.46748828887939453,1741.2703778743744,179.00832219517818,4.510777235031128,21.388970851898193,15.77665638923645,790000,0.17848515510559082,47.96718916300031,100
49.050702335722484,-0.014728718,83.90035341395274,-58.647860447166174,79,23.275240421295166,-1.2182277e-05,0.523453950881958,1765.267629146576,177.87772132521636,5.138066291809082,23.981122493743896,17.613014459609985,800000,0.1797804832458496,48.26298613700396,100
49.05804332447136,-0.014061934,65.98211964574028,-117.87583437477916,80,21.841705799102783,-1.215363e-05,0.5269889831542969,1787.8053081035614,192.21984167821714,4.836833477020264,22.521857023239136,16.49271583557129,810000,0.15045571327209473,39.20529249573251,100
50.64528001864204,-0.015698414,80.26656773161837,-41.876255675521094,81,20.770763158798218,-1.213233e-05,0.5194518566131592,1809.2635612487793,196.40972783798165,4.576106786727905,21.44186568260193,15.726866722106934,820000,0.1454453468322754,48.775760797145914,100
50.58576539888521,-0.014448493,89.7000613433067,-34.99286136673286,82,20.076443433761597,-1.2123374e-05,0.4681830406188965,1829.9546377658844,203.61041890214494,4.767997980117798,20.673765182495117,14.858118295669556,830000,0.12807440757751465,52.477426191798095,100
50.4933151524189,-0.016123757,90.24139742637031,-63.83843717071286,83,20.981235027313232,-1.2092932e-05,0.45432019233703613,1851.5591249465942,192.10961646768735,4.724074125289917,21.591370344161987,15.80134892463684,840000,0.1535336971282959,52.64080685442966,100
49.05224448569718,-0.013770932,85.86653573585552,-52.55852836574472,84,21.705275297164917,-1.2060891e-05,0.450817346572876,1873.890645980835,175.88172699008442,4.797142267227173,22.31556534767151,16.430483102798462,850000,0.15788912773132324,50.56619127494266,100
58.002466485725016,-0.015606866,77.47649513732762,-61.8420700156732,85,22.01628303527832,-1.20188215e-05,0.5603823661804199,1896.6647136211395,194.68584453020833,4.848569393157959,22.757680416107178,16.695675134658813,860000,0.18015098571777344,46.73992138644833,100
46.32484780545534,-0.01538569,88.31602833624194,-20.220971380541293,86,22.712051391601562,-1.1992641e-05,0.5029439926147461,1920.131876707077,199.37028057028877,4.979736328125,23.447929859161377,17.24396014213562,870000,0.23168206214904785,52.09098571536077,100
53.49253085948359,-0.016045637,95.51056788354886,-88.44683456658782,87,21.594735860824585,-1.1965264e-05,0.42046666145324707,1942.2954413890839,230.69142627489666,4.804890394210815,22.146498441696167,16.32181406021118,880000,0.12772583961486816,56.63040038846488,100
50.407045206856104,-0.0155615965,98.4552681172126,-16.379543662103234,88,21.196871519088745,-1.1934177e-05,0.4342978000640869,1964.0953409671783,207.01813573467493,4.6811254024505615,21.78432559967041,16.055694580078125,890000,0.15155529975891113,58.0454662744893,100
47.83446386003215,-0.015185033,96.60682080851902,-17.46848418952932,89,19.80331802368164,-1.1913948e-05,0.4594459533691406,1984.5697326660156,201.44422683713918,4.719250440597534,20.45900249481201,14.627913475036621,900000,0.19537806510925293,57.108485716041976,100
50.58379449069769,-0.0138776945,93.87019507450525,-37.23694545222776,90,21.527954816818237,-1.1869839e-05,0.40383362770080566,2006.6791772842407,197.46860767983821,4.668436050415039,22.092337131500244,16.37420916557312,910000,0.15744972229003906,55.624461799967804,100
55.79777071121894,-0.014777234,91.63743342522702,-29.269653412047855,91,21.429842710494995,-1.185426e-05,0.4150385856628418,2028.697603225708,219.89170508658722,4.877214670181274,21.997198581695557,16.046668767929077,920000,0.15120172500610352,53.62696758640021,100
54.15727400332384,-0.015712742,106.88708145540812,-33.49941741947669,92,21.333597660064697,-1.182896e-05,0.5494673252105713,2050.732343196869,196.13275948301307,4.682558536529541,22.022223472595215,16.20000958442688,930000,0.13760876655578613,63.047662672272374,100
63.33600350174766,-0.0141573325,87.0223859968717,-56.659266618339664,93,21.179259538650513,-1.1802001e-05,0.5540421009063721,2072.6411061286926,182.18354418853147,4.876259803771973,21.885730028152466,15.834448337554932,940000,0.14901399612426758,52.22263739629283,100
51.88709826454874,-0.015522623,104.97609786265346,-18.93649543206201,94,21.156102657318115,-1.1802478e-05,0.45861005783081055,2094.4253191947937,214.9746197964545,4.666234731674194,21.766467809677124,16.043901443481445,950000,0.1488020420074463,61.948279286821496,100
57.26635189913168,-0.016345924,97.1335201917015,-92.53326335956596,95,22.435405731201172,-1.1752052e-05,0.46324777603149414,2117.4941136837006,196.08774347984618,4.8805930614471436,23.051063537597656,17.091959476470947,960000,0.1492173671722412,56.9667083333688,100
47.5813961542956,-0.014325649,113.46289578534589,-48.64950142470954,96,20.295801162719727,-1.1736737e-05,0.44077014923095703,2138.454561471939,220.52584179587487,4.882769823074341,20.94563126564026,14.9328031539917,970000,0.20650935173034668,66.03529630718525,100
57.8930729014491,-0.013180067,107.42336781642688,-52.34798047118439,97,20.9426429271698,-1.1703786e-05,0.4638833999633789,2160.049298763275,191.83634300437413,4.67881965637207,21.57859778404236,15.799570560455322,980000,0.17096471786499023,62.206561237390076,100
49.44385580555456,-0.01590927,101.3984438918126,-10.226037959775189,98,20.864049196243286,-1.1683221e-05,0.4063084125518799,2181.463543653488,214.46426235193186,4.7195398807525635,21.400524377822876,15.702251672744751,990000,0.1293625831604004,60.421388842708886,100
